# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-07-29 00:03:10; hka-aqm-n113;  23.03;  70.64;   469;  1422;     5;     0;     1;     2;  -138;  -138; -16.5; drag-lps8-08; 7; 12; 125000; 3690
2023-07-29 00:18:18; hka-aqm-n113;  23.00;  70.64;   475;  1434;     5;     0;     1;     2;  -138;  -138; -16.5; drag-lps8-08; 0; 12; 125000; 3691
2023-07-29 00:33:26; hka-aqm-n113;  22.99;  70.49;   483;  1382;     5;     0;     1;     0;  -135;  -135; -17.2; drag-lps8-08; 6; 12; 125000; 3692
2023-07-29 00:48:36; hka-aqm-n113;  22.96;  70.04;   472;  1383;     7;     2;     1;     2;  -131;  -131; -10.2; drag-lps8-01; 5; 12; 125000; 3693
2023-07-29 01:03:44; hka-aqm-n113;  22.95;  69.66;   494;  1344;     7;     2;     0;     0;  -133;  -133; -16.2; drag-lps8-08; 1; 12; 125000; 3694
2023-07-29 01:18:52; hka-aqm-n113;  22.90;  69.06;   504;  1314;     5;     0;     1;     2;  -136;  -136; -15.5; drag-lps8-01; 2; 12; 125000; 3695
2023-07-29 01:33:59; hka-aqm-n113;  22.87;  68.49;   499;  1303;     5;     0;     1;     2;  -127;  -127;  -7.0; drag-lps8-01; 3; 12; 125000; 3696
2023-07-29 01:49:09; hka-aqm-n113;  22.88;  67.98;   499;  1305;     5;     0;     1;     2;  -138;  -138; -18.2; drag-lps8-08; 4; 12; 125000; 3697
2023-07-29 02:04:17; hka-aqm-n113;  22.84;  67.92;   501;  1250;     5;     1;     1;     2;  -136;  -136; -16.2; drag-lps8-08; 7; 12; 125000; 3698
2023-07-29 02:19:25; hka-aqm-n113;  22.84;  67.98;   499;  1341;     7;     2;     0;     0;  -137;  -137; -17.2; drag-lps8-08; 4; 12; 125000; 3699
2023-07-29 02:34:32; hka-aqm-n113;  22.81;  67.98;   508;  1278;     7;     2;     1;     2;  -137;  -137; -17.2; drag-lps8-08; 5; 12; 125000; 3700
2023-07-29 02:49:40; hka-aqm-n113;  22.78;  68.01;   504;  1294;     5;     0;     1;     2;  -126;  -126;  -6.5; drag-lps8-01; 3; 12; 125000; 3701
2023-07-29 03:04:51; hka-aqm-n113;  22.77;  68.19;   508;  1330;     5;     0;     1;     2;  -136;  -136; -17.2; drag-lps8-08; 1; 12; 125000; 3702
2023-07-29 03:19:58; hka-aqm-n113;  22.76;  68.01;   508;  1275;     7;     2;     1;     2;  -137;  -137; -15.8; drag-lps8-08; 0; 12; 125000; 3703
2023-07-29 03:35:06; hka-aqm-n113;  22.76;  67.50;   510;  1270;     5;     0;     0;     0;  -136;  -136; -15.5; drag-lps8-01; 6; 12; 125000; 3704
2023-07-29 03:50:15; hka-aqm-n113;  22.72;  67.14;   520;  1254;     7;     2;     1;     2;  -137;  -137; -16.8; drag-lps8-08; 2; 12; 125000; 3705
2023-07-29 04:05:23; hka-aqm-n113;  22.71;  66.87;   524;  1255;     5;     1;     1;     0;  -136;  -136; -16.8; drag-lps8-08; 6; 12; 125000; 3706
2023-07-29 04:20:31; hka-aqm-n113;  22.68;  67.05;   534;  1248;     5;     0;     1;     2;  -138;  -138; -16.8; drag-lps8-08; 0; 12; 125000; 3707
2023-07-29 04:35:39; hka-aqm-n113;  22.70;  67.20;   518;  1212;     5;     0;     1;     2;  -128;  -128;  -6.5; drag-lps8-01; 3; 12; 125000; 3708
2023-07-29 04:50:47; hka-aqm-n113;  22.70;  67.50;   525;  1245;     7;     2;     0;     0;  -137;  -137; -17.0; drag-lps8-08; 2; 12; 125000; 3709
2023-07-29 05:05:55; hka-aqm-n113;  22.71;  67.62;   528;  1186;     6;     1;     1;     2;  -136;  -136; -16.5; drag-lps8-08; 1; 12; 125000; 3710
2023-07-29 05:21:03; hka-aqm-n113;  22.68;  67.68;   544;  1156;     5;     0;     1;     0;  -130;  -130; -10.8; drag-lps8-01; 5; 12; 125000; 3711
2023-07-29 05:36:11; hka-aqm-n113;  22.68;  67.83;   549;  1159;     5;     1;     1;     2;  -137;  -137; -16.0; drag-lps8-08; 7; 12; 125000; 3712
2023-07-29 05:51:19; hka-aqm-n113;  22.70;  67.95;   555;  1102;     7;     2;     1;     2;  -127;  -127;  -8.0; drag-lps8-01; 4; 12; 125000; 3713
2023-07-29 06:06:27; hka-aqm-n113;  22.71;  68.82;   534;  1220;     7;     2;     1;     0;  -136;  -136; -17.0; drag-lps8-08; 3; 12; 125000; 3714
2023-07-29 06:21:36; hka-aqm-n113;  22.71;  70.22;   515;  1200;     7;     1;     1;     2;  -132;  -132; -11.0; drag-lps8-01; 5; 12; 125000; 3715
2023-07-29 06:36:44; hka-aqm-n113;  22.72;  71.17;   485;  1273;     8;     1;     0;     0;  -128;  -128;  -8.5; drag-lps8-01; 4; 12; 125000; 3716
2023-07-29 06:51:52; hka-aqm-n113;  22.77;  71.80;   474;  1253;    12;     4;     1;     2;  -136;  -136; -15.8; drag-lps8-01; 2; 12; 125000; 3717
2023-07-29 07:07:00; hka-aqm-n113;  22.75;  72.18;   478;  1316;    12;     3;     1;     2;  -135;  -135; -16.0; drag-lps8-08; 1; 12; 125000; 3718
2023-07-29 07:22:08; hka-aqm-n113;  22.72;  72.51;   476;  1331;    16;     4;     1;     0;  -134;  -134; -15.2; drag-lps8-01; 6; 12; 125000; 3719
2023-07-29 07:37:18; hka-aqm-n113;  22.71;  73.07;   490;  1329;    15;     4;     1;     2;  -136;  -136; -16.0; drag-lps8-08; 0; 12; 125000; 3720
2023-07-29 07:52:26; hka-aqm-n113;  22.73;  73.57;   480;  1290;    15;     4;     0;     0;  -138;  -138; -17.5; drag-lps8-08; 7; 12; 125000; 3721
2023-07-29 08:07:33; hka-aqm-n113;  22.77;  74.24;   471;  1302;    10;     2;     1;     2;  -126;  -126;  -8.0; drag-lps8-01; 4; 12; 125000; 3722
2023-07-29 08:22:41; hka-aqm-n113;  22.74;  74.65;   453;  1312;    23;     8;     1;     2;  -134;  -134; -14.2; drag-lps8-08; 2; 12; 125000; 3723
2023-07-29 08:37:52; hka-aqm-n113;  22.77;  74.65;   447;  1261;    16;     4;     1;     2;  -127;  -127;  -7.0; drag-lps8-01; 3; 12; 125000; 3724
2023-07-29 08:53:00; hka-aqm-n113;  22.79;  74.71;   455;  1284;    13;     3;     1;     2;  -136;  -136; -16.2; drag-lps8-08; 7; 12; 125000; 3725
2023-07-29 09:08:08; hka-aqm-n113;  22.82;  74.86;   449;  1272;    26;     7;     0;     0;  -135;  -135; -15.2; drag-lps8-01; 6; 12; 125000; 3726
2023-07-29 09:38:24; hka-aqm-n113;  22.84;  75.32;   456;  1353;    41;    12;     0;     0;  -130;  -130; -11.2; drag-lps8-01; 5; 12; 125000; 3728
2023-07-29 09:53:32; hka-aqm-n113;  22.87;  75.88;   450;  1325;    31;     8;     1;     2;  -137;  -137; -16.2; drag-lps8-08; 0; 12; 125000; 3729
2023-07-29 10:08:40; hka-aqm-n113;  22.90;  76.14;   447;  1286;    24;     6;     1;     2;  -126;  -126;  -6.8; drag-lps8-01; 3; 12; 125000; 3730
2023-07-29 10:23:48; hka-aqm-n113;  22.93;  76.05;   452;  1275;    24;     6;     0;     0;  -133;  -133; -15.0; drag-lps8-08; 2; 12; 125000; 3731
2023-07-29 10:38:57; hka-aqm-n113;  22.99;  75.88;   447;  1293;    29;     8;     1;     2;  -129;  -129;  -7.8; drag-lps8-01; 4; 12; 125000; 3732
2023-07-29 10:54:05; hka-aqm-n113;  23.02;  75.99;   442;  1286;    32;     9;     1;     0;  -132;  -132; -11.2; drag-lps8-08; 0; 12; 125000; 3733
2023-07-29 11:09:13; hka-aqm-n113;  23.06;  75.70;   438;  1314;    69;    21;     1;     2;  -138;  -138; -18.2; drag-lps8-01; 1; 12; 125000; 3734
2023-07-29 11:24:20; hka-aqm-n113;  23.08;  75.85;   448;  1273;    69;    21;     1;     2;  -132;  -132; -11.2; drag-lps8-01; 5; 12; 125000; 3735
2023-07-29 11:39:28; hka-aqm-n113;  23.13;  75.06;   438;  1251;    63;    19;     0;     0;  -134;  -134; -15.5; drag-lps8-01; 6; 12; 125000; 3736
2023-07-29 11:54:38; hka-aqm-n113;  23.23;  74.53;   433;  1176;    87;    27;     1;     2;  -133;  -133; -12.2; drag-lps8-08; 7; 12; 125000; 3737
2023-07-29 12:09:45; hka-aqm-n113;  23.30;  73.59;   435;  1137;    54;    16;     1;     0;  -134;  -134; -15.5; drag-lps8-01; 6; 12; 125000; 3738
2023-07-29 12:24:53; hka-aqm-n113;  23.33;  72.77;   426;  1145;    92;    29;     1;     2;  -135;  -135; -16.0; drag-lps8-08; 5; 12; 125000; 3739
2023-07-29 12:40:01; hka-aqm-n113;  23.37;  71.88;   431;  1077;    80;    24;     1;     2;  -138;  -138; -17.8; drag-lps8-08; 4; 12; 125000; 3740
2023-07-29 12:53:51; hka-aqm-n113;  23.43;  69.78;   423;  1051;    68;    20;     1;     2;  -138;  -138; -18.5; drag-lps8-01; 1; 12; 125000; 3741
2023-07-29 13:08:59; hka-aqm-n113;  23.44;  68.73;   422;   929;    78;    23;     1;     0;  -136;  -136; -15.2; drag-lps8-08; 0; 12; 125000; 3742
2023-07-29 13:24:07; hka-aqm-n113;  23.34;  67.41;   431;  1075;    69;    20;     0;     0;  -137;  -137; -16.2; drag-lps8-08; 7; 12; 125000; 3743
2023-07-29 13:39:15; hka-aqm-n113;  23.33;  66.30;   421;  1013;    42;    12;     1;     0;  -137;  -137; -15.8; drag-lps8-01; 2; 12; 125000; 3744
2023-07-29 13:50:51; hka-aqm-n113;  23.35;  65.81;   417;  1023;   125;    41;     1;     0;  -126;  -126;  -6.2; drag-lps8-01; 3; 12; 125000; 3745
2023-07-29 14:05:59; hka-aqm-n113;  23.39;  65.72;   420;  1003;   140;    45;     1;     0;  -132;  -132; -11.2; drag-lps8-01; 5; 12; 125000; 3746
2023-07-29 14:21:07; hka-aqm-n113;  23.33;  65.24;   416;   986;   157;    48;     0;     0;  -128;  -128;  -6.8; drag-lps8-01; 3; 12; 125000; 3747
2023-07-29 14:26:51; hka-aqm-n113;  23.33;  65.24;   415;   981;   138;    42;     1;     0;  -134;  -134; -15.8; drag-lps8-08; 6; 12; 125000; 3748
2023-07-29 14:37:50; hka-aqm-n113;  23.23;  64.45;   435;   941;    76;    22;     1;     0;  -142;  -142; -20.8; drag-lps8-08; 0; 12; 125000; 3749
2023-07-29 14:40:35; hka-aqm-n113;  23.26;  64.36;   430;   939;   147;    45;     1;     0;  -127;  -127;  -9.0; drag-lps8-01; 4; 12; 125000; 3750
2023-07-29 14:43:20; hka-aqm-n113;  23.32;  64.51;   416;   950;    68;    20;     0;     0;  -140;  -140; -19.5; drag-lps8-01; 1; 12; 125000; 3751
2023-07-29 14:46:04; hka-aqm-n113;  23.31;  64.24;   422;   827;    73;    23;     1;     0;  -136;  -136; -16.0; drag-lps8-01; 2; 12; 125000; 3752
2023-07-29 14:48:49; hka-aqm-n113;  23.30;  64.09;   418;   918;    79;    23;     0;     0;  -135;  -135; -14.0; drag-lps8-08; 7; 12; 125000; 3753
2023-07-29 14:51:34; hka-aqm-n113;  23.30;  64.06;   419;   929;   108;    33;     1;     0;  -136;  -136; -15.5; drag-lps8-08; 6; 12; 125000; 3754
2023-07-29 14:57:12; hka-aqm-n113;  23.32;  63.84;   419;   907;    67;    19;     1;     0;  -130;  -130; -11.2; drag-lps8-01; 5; 12; 125000; 3755
2023-07-29 14:59:56; hka-aqm-n113;  23.34;  63.54;   415;   927;   164;    49;     1;     0;  -139;  -139; -19.0; drag-lps8-01; 1; 12; 125000; 3756
2023-07-29 15:03:13; hka-aqm-n113;  23.30;  63.57;   421;   922;    83;    24;     1;     0;  -126;  -126;  -7.0; drag-lps8-01; 3; 12; 125000; 3757
2023-07-29 15:05:57; hka-aqm-n113;  23.31;  63.48;   421;   924;   152;    45;     1;     0;  -135;  -135; -16.0; drag-lps8-08; 7; 12; 125000; 3758
2023-07-29 15:23:50; hka-aqm-n113;  23.32;  63.39;   417;   944;    86;    24;     1;     0;  -132;  -132; -12.0; drag-lps8-08; 4; 12; 125000; 3760
2023-07-29 15:26:34; hka-aqm-n113;  23.32;  63.39;   420;   899;   190;    55;     1;     0;  -137;  -137; -16.0; drag-lps8-01; 2; 12; 125000; 3761
2023-07-29 15:29:19; hka-aqm-n113;  23.27;  63.26;   421;   887;   107;    30;     1;     0;  -138;  -138; -18.5; drag-lps8-01; 1; 12; 125000; 3762
2023-07-29 15:32:04; hka-aqm-n113;  23.27;  63.42;   424;   880;   101;    29;     0;     0;  -130;  -130; -11.5; drag-lps8-01; 5; 12; 125000; 3763
2023-07-29 15:37:33; hka-aqm-n113;  23.31;  63.14;   414;   871;   139;    40;     1;     0;  -128;  -128;  -7.0; drag-lps8-01; 3; 12; 125000; 3765
2023-07-29 15:40:18; hka-aqm-n113;  23.27;  62.93;   423;   804;    80;    21;     1;     0;  -134;  -134; -14.8; drag-lps8-08; 7; 12; 125000; 3766
