# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-05-13 00:09:18; hka-aqm-n002;  21.39;  51.44;   423;   962;     7;     1;     1;     0;  -114;  -114;   2.0; drag-lps8-01; 6; 9; 125000; 13966
2023-05-13 00:24:25; hka-aqm-n002;  21.38;  51.44;   424;   961;     9;     3;     1;     0;  -116;  -116;   2.5; drag-lps8-01; 0; 9; 125000; 13967
2023-05-13 00:39:31; hka-aqm-n002;  21.35;  51.48;   430;   956;     7;     1;     0;     0;  -119;  -119;   1.8; drag-lps8-01; 7; 9; 125000; 13968
2023-05-13 00:54:38; hka-aqm-n002;  21.34;  51.51;   428;   960;     7;     1;     1;     0;  -117;  -117;   1.5; drag-lps8-01; 3; 9; 125000; 13969
2023-05-13 01:09:44; hka-aqm-n002;  21.36;  51.48;   426;   950;     9;     3;     1;     0;  -117;  -117;   2.5; drag-lps8-01; 4; 9; 125000; 13970
2023-05-13 01:24:51; hka-aqm-n002;  21.34;  51.51;   426;   951;     7;     1;     1;     0;  -117;  -117;   1.8; drag-lps8-01; 1; 9; 125000; 13971
2023-05-13 01:39:57; hka-aqm-n002;  21.33;  51.44;   426;   970;     7;     1;     1;     0;  -117;  -117;   0.8; drag-lps8-01; 2; 9; 125000; 13972
2023-05-13 01:55:04; hka-aqm-n002;  21.32;  51.44;   428;   948;     7;     1;     1;     0;  -114;  -114;   2.2; drag-lps8-01; 1; 9; 125000; 13973
2023-05-13 02:10:10; hka-aqm-n002;  21.32;  51.38;   426;   940;     7;     1;     1;     0;  -114;  -114;   2.5; drag-lps8-01; 4; 9; 125000; 13974
2023-05-13 02:25:17; hka-aqm-n002;  21.32;  51.38;   426;   945;     7;     1;     1;     0;  -115;  -115;   0.5; drag-lps8-01; 3; 9; 125000; 13975
