# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-02-07 00:06:36; hka-aqm-n003;  19.56;  26.01;   430;   736;    11;     3;     2;     1;  -134;  -134; -13.5; drag-lps8-01; 7; 9; 125000; 2049
2023-02-07 00:21:43; hka-aqm-n003;  19.55;  25.84;   425;   746;     8;     1;     2;     1;  -132;  -132; -12.5; drag-lps8-01; 5; 9; 125000; 2050
2023-02-07 00:37:34; hka-aqm-n003;  19.57;  25.95;   421;   737;     9;     2;     2;     0;  -134;  -134; -13.5; drag-lps8-01; 4; 9; 125000; 2051
2023-02-07 00:53:50; hka-aqm-n003;  19.54;  25.81;   427;   700;     8;     1;     2;     1;  -133;  -133; -13.2; drag-lps8-01; 7; 9; 125000; 2052
2023-02-07 01:09:20; hka-aqm-n003;  19.54;  25.67;   437;   699;    11;     3;     2;     1;  -132;  -132; -12.5; drag-lps8-01; 0; 9; 125000; 2053
2023-02-07 01:25:12; hka-aqm-n003;  19.54;  25.67;   436;   738;     8;     1;     2;     1;  -134;  -134; -13.5; drag-lps8-01; 7; 9; 125000; 2054
2023-02-07 02:11:40; hka-aqm-n003;  19.54;  25.67;   431;   750;    11;     3;     2;     1;  -134;  -134; -13.0; drag-lps8-01; 0; 9; 125000; 2058
2023-02-07 02:27:32; hka-aqm-n003;  19.51;  25.64;   421;   754;     8;     1;     2;     1;  -133;  -133; -13.0; drag-lps8-01; 5; 9; 125000; 2059
2023-02-07 03:13:40; hka-aqm-n003;  19.50;  24.37;   420;   728;     8;     1;     2;     1;  -134;  -134; -13.5; drag-lps8-01; 7; 9; 125000; 2062
2023-02-07 03:29:31; hka-aqm-n003;  19.52;  24.10;   435;   699;    11;     3;     2;     1;  -133;  -133; -13.0; drag-lps8-01; 7; 9; 125000; 2063
2023-02-07 03:44:40; hka-aqm-n003;  19.50;  23.82;   428;   695;     8;     1;     2;     1;  -134;  -134; -12.5; drag-lps8-01; 0; 9; 125000; 2064
2023-02-07 04:00:31; hka-aqm-n003;  19.49;  23.48;   430;   699;    11;     3;     2;     1;  -131;  -131; -13.2; drag-lps8-01; 4; 9; 125000; 2065
2023-02-07 04:31:32; hka-aqm-n003;  19.49;  23.13;   429;   693;     8;     1;     2;     1;  -132;  -132; -13.2; drag-lps8-01; 7; 9; 125000; 2067
2023-02-07 05:02:10; hka-aqm-n003;  19.49;  22.79;   425;   812;    11;     3;     2;     1;  -132;  -132; -12.0; drag-lps8-01; 0; 9; 125000; 2069
2023-02-07 05:33:33; hka-aqm-n003;  19.47;  22.03;   424;   676;    10;     2;     2;     1;  -132;  -132; -12.8; drag-lps8-01; 4; 9; 125000; 2071
2023-02-07 05:48:41; hka-aqm-n003;  19.49;  21.54;   433;   651;     9;     1;     2;     1;  -131;  -131; -14.0; drag-lps8-01; 1; 9; 125000; 2072
2023-02-07 06:04:10; hka-aqm-n003;  19.49;  21.54;   443;   681;    46;     7;     2;     1;  -132;  -132; -13.8; drag-lps8-01; 2; 9; 125000; 2074
2023-02-07 06:20:02; hka-aqm-n003;  19.52;  21.37;   437;   758;    40;     4;     2;     1;  -132;  -132; -12.2; drag-lps8-01; 0; 9; 125000; 2075
2023-02-07 06:25:40; hka-aqm-n003;  19.54;  25.06;   429;   752;    50;     6;     2;     1;  -133;  -133; -13.0; drag-lps8-01; 0; 9; 125000; 2076
2023-02-07 06:29:20; hka-aqm-n003;  19.58;  25.12;   432;   901;    49;     6;     1;     0;  -132;  -132; -12.8; drag-lps8-01; 1; 9; 125000; 2077
2023-02-07 06:45:12; hka-aqm-n003;  19.54;  21.41;   433;   711;     9;     1;     1;     0;  -132;  -132; -12.2; drag-lps8-01; 4; 9; 125000; 2078
2023-02-07 07:01:03; hka-aqm-n003;  19.53;  21.13;   429;   690;     8;     1;     2;     0;  -131;  -131; -12.2; drag-lps8-01; 7; 9; 125000; 2079
2023-02-07 07:16:55; hka-aqm-n003;  19.52;  21.13;   429;   692;     8;     1;     2;     0;  -131;  -131; -12.2; drag-lps8-01; 0; 9; 125000; 2080
2023-02-07 07:32:47; hka-aqm-n003;  19.52;  21.16;   432;   766;    10;     2;     2;     0;  -132;  -132; -14.0; drag-lps8-01; 1; 9; 125000; 2081
2023-02-07 07:49:01; hka-aqm-n003;  19.49;  21.16;   429;   802;     9;     1;     2;     0;  -131;  -131; -11.8; drag-lps8-01; 0; 9; 125000; 2082
2023-02-07 08:05:15; hka-aqm-n003;  19.48;  21.27;   432;   820;     9;     1;     2;     0;  -132;  -132; -13.8; drag-lps8-01; 1; 9; 125000; 2083
2023-02-07 08:20:22; hka-aqm-n003;  19.49;  21.34;   434;   763;    10;     1;     2;     0;  -132;  -132; -13.5; drag-lps8-01; 2; 9; 125000; 2084
2023-02-07 08:35:51; hka-aqm-n003;  19.51;  21.20;   434;   838;    10;     1;     2;     0;  -130;  -130; -11.5; drag-lps8-01; 5; 9; 125000; 2086
2023-02-07 08:51:44; hka-aqm-n003;  19.50;  21.30;   434;   847;    13;     4;     2;     1;  -131;  -131; -13.0; drag-lps8-01; 4; 9; 125000; 2088
2023-02-07 09:06:51; hka-aqm-n003;  19.50;  21.13;   439;   721;    11;     2;     2;     1;  -132;  -132; -13.5; drag-lps8-01; 6; 9; 125000; 2089
2023-02-07 09:22:44; hka-aqm-n003;  19.49;  21.06;   437;   813;    12;     2;     2;     1;  -132;  -132; -13.0; drag-lps8-01; 4; 9; 125000; 2090
2023-02-07 09:37:50; hka-aqm-n003;  19.48;  20.85;   430;   669;    12;     2;     2;     1;  -130;  -130; -11.5; drag-lps8-01; 5; 9; 125000; 2091
2023-02-07 09:53:45; hka-aqm-n003;  19.48;  20.64;   429;   742;    13;     2;     2;     5;  -132;  -132; -11.0; drag-lps8-01; 0; 9; 125000; 2092
2023-02-07 10:09:14; hka-aqm-n003;  19.50;  20.37;   433;   789;    16;     5;     2;     5;  -132;  -132; -11.5; drag-lps8-01; 5; 9; 125000; 2093
2023-02-07 10:24:45; hka-aqm-n003;  19.50;  20.23;   428;   710;    14;     3;     2;     5;  -133;  -133; -11.8; drag-lps8-01; 0; 9; 125000; 2094
2023-02-07 10:39:51; hka-aqm-n003;  19.48;  20.02;   429;   679;    14;     3;     2;     5;  -132;  -132; -12.5; drag-lps8-01; 7; 9; 125000; 2095
2023-02-07 11:10:52; hka-aqm-n003;  19.50;  20.09;   426;   678;    15;     3;     2;     5;  -133;  -133; -13.2; drag-lps8-01; 7; 9; 125000; 2097
2023-02-07 11:41:51; hka-aqm-n003;  19.49;  20.09;   424;   693;    16;     4;     2;     5;  -133;  -133; -13.0; drag-lps8-01; 4; 9; 125000; 2099
2023-02-07 11:57:44; hka-aqm-n003;  19.49;  20.02;   424;   706;    15;     3;     2;     5;  -131;  -131; -12.2; drag-lps8-01; 5; 9; 125000; 2101
2023-02-07 12:29:28; hka-aqm-n003;  19.50;  20.23;   440;   706;    15;     3;     2;     5;  -135;  -135; -13.8; drag-lps8-01; 0; 9; 125000; 2103
2023-02-07 12:44:57; hka-aqm-n003;  19.52;  20.37;   428;   711;    15;     3;     2;     0;  -133;  -133; -12.8; drag-lps8-01; 7; 9; 125000; 2104
2023-02-07 13:01:12; hka-aqm-n003;  19.52;  20.51;   428;   725;    15;     3;     2;     5;  -134;  -134; -14.0; drag-lps8-01; 4; 9; 125000; 2105
2023-02-07 13:16:43; hka-aqm-n003;  19.50;  20.71;   424;   731;    18;     5;     2;     5;  -135;  -135; -13.8; drag-lps8-01; 0; 9; 125000; 2106
2023-02-07 13:32:34; hka-aqm-n003;  19.50;  20.78;   427;   743;    18;     6;     1;     1;  -133;  -133; -12.2; drag-lps8-01; 0; 9; 125000; 2107
2023-02-07 13:49:11; hka-aqm-n003;  19.54;  20.92;   430;   749;    16;     4;     2;     5;  -130;  -130; -14.2; drag-lps8-01; 6; 9; 125000; 2108
2023-02-07 14:51:55; hka-aqm-n003;  19.58;  21.23;   423;   746;    19;     5;     1;     0;  -133;  -133; -13.2; drag-lps8-01; 5; 9; 125000; 2112
2023-02-07 15:07:46; hka-aqm-n003;  19.55;  20.99;   423;   759;    56;    12;     3;     5;  -132;  -132; -13.2; drag-lps8-01; 4; 9; 125000; 2113
2023-02-07 15:23:38; hka-aqm-n003;  19.62;  20.71;   422;   754;    56;    10;     1;     0;  -132;  -132; -14.5; drag-lps8-01; 6; 9; 125000; 2114
2023-02-07 15:39:32; hka-aqm-n003;  19.63;  20.61;   432;   744;    54;     9;     3;     5;  -132;  -132; -13.2; drag-lps8-01; 6; 9; 125000; 2115
2023-02-07 15:55:24; hka-aqm-n003;  19.63;  20.30;   427;   725;    50;     8;     3;     5;  -131;  -131; -12.2; drag-lps8-01; 7; 9; 125000; 2116
2023-02-07 16:12:04; hka-aqm-n003;  19.64;  20.16;   423;   706;    46;     7;     0;     0;  -132;  -132; -11.8; drag-lps8-01; 5; 9; 125000; 2117
2023-02-07 16:27:10; hka-aqm-n003;  19.62;  19.98;   430;   741;    12;     2;     3;     5;  -133;  -133; -14.0; drag-lps8-01; 2; 9; 125000; 2118
2023-02-07 16:43:04; hka-aqm-n003;  19.60;  19.60;   426;   681;    11;     2;     3;     5;  -132;  -132; -11.5; drag-lps8-01; 0; 9; 125000; 2119
2023-02-07 17:14:49; hka-aqm-n003;  19.60;  19.25;   425;   767;     9;     1;     3;     5;  -133;  -133; -13.0; drag-lps8-01; 4; 9; 125000; 2121
2023-02-07 17:30:41; hka-aqm-n003;  19.59;  19.19;   420;   752;     8;     1;     1;     0;  -132;  -132; -12.2; drag-lps8-01; 7; 9; 125000; 2122
2023-02-07 17:46:33; hka-aqm-n003;  19.62;  19.12;   424;   733;     8;     1;     3;     5;  -131;  -131; -11.8; drag-lps8-01; 5; 9; 125000; 2123
2023-02-07 18:03:10; hka-aqm-n003;  19.58;  19.12;   423;   838;     9;     1;     3;     5;  -134;  -134; -12.5; drag-lps8-01; 0; 9; 125000; 2124
2023-02-07 18:18:16; hka-aqm-n003;  19.60;  18.94;   434;   829;    11;     3;     0;     0;  -130;  -130; -13.5; drag-lps8-01; 4; 9; 125000; 2125
2023-02-07 18:34:33; hka-aqm-n003;  19.58;  19.22;   434;   999;    11;     3;     3;     5;  -132;  -132; -11.5; drag-lps8-01; 5; 9; 125000; 2126
2023-02-07 18:50:05; hka-aqm-n003;  19.58;  19.46;   429;   974;     8;     1;     3;     5;  -132;  -132; -13.2; drag-lps8-01; 6; 9; 125000; 2127
2023-02-07 19:05:57; hka-aqm-n003;  19.59;  19.67;   429;   862;     8;     1;     2;     0;  -132;  -132; -12.5; drag-lps8-01; 0; 9; 125000; 2128
2023-02-07 19:21:50; hka-aqm-n003;  19.57;  19.64;   434;   950;     8;     1;     3;     5;  -132;  -132; -12.8; drag-lps8-01; 5; 9; 125000; 2129
2023-02-07 19:37:41; hka-aqm-n003;  19.56;  19.74;   441;   901;     8;     1;     2;     0;  -132;  -132; -12.2; drag-lps8-01; 7; 9; 125000; 2130
2023-02-07 19:54:19; hka-aqm-n003;  19.58;  19.74;   435;   736;    11;     3;     3;     5;  -132;  -132; -11.8; drag-lps8-01; 5; 9; 125000; 2131
2023-02-07 20:09:48; hka-aqm-n003;  19.58;  19.81;   432;  1059;     8;     1;     3;     5;  -131;  -131; -12.2; drag-lps8-01; 7; 9; 125000; 2132
2023-02-07 20:25:17; hka-aqm-n003;  19.53;  19.85;   432;   879;     8;     1;     2;     0;  -132;  -132; -12.5; drag-lps8-01; 0; 9; 125000; 2133
2023-02-07 20:41:34; hka-aqm-n003;  19.55;  19.71;   438;   858;     8;     1;     3;     5;  -132;  -132; -13.2; drag-lps8-01; 1; 9; 125000; 2134
2023-02-07 20:57:05; hka-aqm-n003;  19.54;  19.74;   438;   989;     8;     1;     3;     5;  -132;  -132; -13.8; drag-lps8-01; 2; 9; 125000; 2136
2023-02-07 21:12:34; hka-aqm-n003;  19.56;  19.25;   443;   891;     8;     1;     3;     5;  -131;  -131; -12.2; drag-lps8-01; 0; 9; 125000; 2137
2023-02-07 21:28:03; hka-aqm-n003;  19.54;  19.19;   444;  1088;    11;     3;     3;     5;  -132;  -132; -13.8; drag-lps8-01; 6; 9; 125000; 2138
2023-02-07 21:43:32; hka-aqm-n003;  19.53;  19.25;   436;   939;     8;     1;     3;     5;  -132;  -132; -11.0; drag-lps8-01; 0; 9; 125000; 2139
2023-02-07 22:14:55; hka-aqm-n003;  19.48;  19.67;   434;   951;     8;     1;     3;     5;  -133;  -133; -13.2; drag-lps8-01; 7; 9; 125000; 2141
2023-02-07 22:30:26; hka-aqm-n003;  19.49;  19.88;   436;  1002;     8;     1;     0;     0;  -132;  -132; -13.2; drag-lps8-01; 2; 9; 125000; 2142
2023-02-07 22:45:55; hka-aqm-n003;  19.44;  20.09;   441;  1034;     8;     1;     3;     5;  -132;  -132; -14.0; drag-lps8-01; 1; 9; 125000; 2143
2023-02-07 23:01:01; hka-aqm-n003;  19.47;  20.02;   436;   982;     8;     1;     1;     0;  -133;  -133; -12.0; drag-lps8-01; 0; 9; 125000; 2144
2023-02-07 23:16:32; hka-aqm-n003;  19.44;  20.16;   445;   948;    11;     3;     3;     5;  -132;  -132; -13.0; drag-lps8-01; 5; 9; 125000; 2145
