# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-03-02 00:05:46; hka-aqm-n012;  19.85;  22.51;   441;  1023;     8;     1;     0;     0;  -138;  -138; -19.2; drag-lps8-08; 0; 12; 125000; 2015
2023-03-02 00:26:23; hka-aqm-n012;  19.84;  22.58;   445;  1209;     8;     1;     0;     0;  -138;  -138; -18.2; drag-lps8-08; 7; 12; 125000; 2016
2023-03-02 00:41:33; hka-aqm-n012;  19.82;  22.72;   443;  1210;     8;     1;     0;     0;  -138;  -138; -18.5; drag-lps8-08; 5; 12; 125000; 2017
2023-03-02 00:59:15; hka-aqm-n012;  19.84;  22.72;   446;  1030;    10;     3;     0;     0;  -140;  -140; -19.5; drag-lps8-08; 0; 12; 125000; 2019
2023-03-02 01:26:50; hka-aqm-n012;  19.84;  22.79;   445;   994;     8;     1;     0;     0;  -137;  -137; -19.0; drag-lps8-08; 5; 12; 125000; 2021
2023-03-02 01:31:07; hka-aqm-n012;  19.82;  22.79;   443;   994;     8;     1;     0;     0;  -137;  -137; -19.2; drag-lps8-08; 4; 12; 125000; 2022
2023-03-02 02:06:52; hka-aqm-n012;  19.84;  22.86;   441;  1218;     8;     1;     0;     0;  -139;  -139; -19.0; drag-lps8-08; 4; 12; 125000; 2024
2023-03-02 02:16:06; hka-aqm-n012;  19.82;  22.79;   443;  1020;     8;     1;     0;     0;  -140;  -140; -20.0; drag-lps8-08; 7; 12; 125000; 2025
2023-03-02 02:33:58; hka-aqm-n012;  19.82;  22.75;   439;  1166;     8;     1;     0;     0;  -138;  -138; -17.8; drag-lps8-08; 5; 12; 125000; 2026
2023-03-02 02:54:36; hka-aqm-n012;  19.81;  22.79;   441;  1217;     8;     1;     0;     0;  -137;  -137; -20.0; drag-lps8-08; 6; 12; 125000; 2027
2023-03-02 03:12:28; hka-aqm-n012;  19.82;  22.79;   441;  1160;    10;     3;     0;     0;  -139;  -139; -18.2; drag-lps8-08; 0; 12; 125000; 2028
2023-03-02 03:27:36; hka-aqm-n012;  19.80;  22.79;   441;  1175;     8;     1;     0;     0;  -137;  -137; -18.8; drag-lps8-08; 4; 12; 125000; 2029
2023-03-02 03:36:08; hka-aqm-n012;  19.81;  22.79;   440;  1033;    10;     3;     0;     0;  -139;  -139; -19.2; drag-lps8-08; 7; 12; 125000; 2030
2023-03-02 03:55:30; hka-aqm-n012;  19.79;  22.82;   442;  1048;    10;     3;     0;     0;  -139;  -139; -18.8; drag-lps8-08; 0; 12; 125000; 2031
2023-03-02 04:31:15; hka-aqm-n012;  19.78;  22.79;   438;  1162;     8;     1;     0;     0;  -138;  -138; -19.0; drag-lps8-08; 4; 12; 125000; 2033
2023-03-02 04:46:23; hka-aqm-n012;  19.80;  22.65;   438;  1080;     8;     1;     0;     0;  -136;  -136; -18.2; drag-lps8-08; 5; 12; 125000; 2034
2023-03-02 05:18:45; hka-aqm-n012;  19.82;  22.30;   449;  1169;     8;     1;     0;     0;  -138;  -138; -18.8; drag-lps8-08; 5; 12; 125000; 2036
2023-03-02 05:30:45; hka-aqm-n012;  19.83;  22.17;   454;  1228;     8;     1;     1;     0;  -137;  -137; -18.8; drag-lps8-08; 4; 12; 125000; 2037
2023-03-02 05:48:38; hka-aqm-n012;  19.85;  21.89;   456;  1366;    10;     3;     0;     0;  -138;  -138; -19.5; drag-lps8-08; 6; 12; 125000; 2038
2023-03-02 05:54:07; hka-aqm-n012;  19.89;  21.89;   461;  1226;    10;     2;     0;     0;  -137;  -137; -17.8; drag-lps8-08; 5; 12; 125000; 2039
2023-03-02 06:12:00; hka-aqm-n012;  19.87;  21.82;   465;  1396;     8;     1;     0;     0;  -138;  -138; -20.8; drag-lps8-08; 3; 12; 125000; 2040
2023-03-02 06:20:14; hka-aqm-n012;  19.90;  21.75;   458;  1209;     9;     1;     0;     0;  -138;  -138; -19.0; drag-lps8-08; 7; 12; 125000; 2041
2023-03-02 06:34:26; hka-aqm-n012;  19.90;  21.68;   466;  1359;    10;     3;     0;     0;  -136;  -136; -18.5; drag-lps8-08; 0; 12; 125000; 2042
2023-03-02 06:40:07; hka-aqm-n012;  19.87;  21.68;   462;  1372;     8;     1;     0;     0;  -138;  -138; -19.0; drag-lps8-08; 7; 12; 125000; 2043
2023-03-02 06:57:59; hka-aqm-n012;  19.87;  21.68;   465;  1568;     8;     1;     0;     0;  -136;  -136; -17.8; drag-lps8-08; 5; 12; 125000; 2044
2023-03-02 07:12:26; hka-aqm-n012;  19.86;  21.68;   466;  1491;     8;     1;     0;     0;  -137;  -137; -18.2; drag-lps8-08; 0; 12; 125000; 2045
2023-03-02 07:30:18; hka-aqm-n012;  19.85;  21.75;   462;  1584;     8;     1;     0;     0;  -136;  -136; -18.5; drag-lps8-08; 6; 12; 125000; 2046
2023-03-02 07:38:48; hka-aqm-n012;  19.88;  21.82;   462;  1444;    11;     3;     0;     0;  -137;  -137; -18.2; drag-lps8-08; 6; 12; 125000; 2047
2023-03-02 07:45:47; hka-aqm-n012;  19.86;  21.96;   459;  1396;     9;     1;     0;     0;  -138;  -138; -18.8; drag-lps8-08; 7; 12; 125000; 2048
2023-03-02 07:58:31; hka-aqm-n012;  19.85;  22.37;   462;  1350;    29;     8;     0;     1;  -135;  -135; -17.0; drag-lps8-08; 4; 12; 125000; 2049
