# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2022-09-07 00:10:37; hka-aqm-n202;  25.59;  55.07;   504;   601;     5;     0;     2;     0;   -50;   -50;   7.5; drag-lps8-01; 6; 7; 125000; 581
2022-09-07 00:25:44; hka-aqm-n202;  25.57;  54.85;   501;   582;     5;     0;     2;     0;   -46;   -46;   6.5; drag-lps8-01; 2; 7; 125000; 582
2022-09-07 00:40:57; hka-aqm-n202;  25.59;  54.85;   510;   578;     6;     1;     2;     0;   -54;   -54;   8.8; drag-lps8-01; 4; 7; 125000; 584
2022-09-07 00:56:12; hka-aqm-n202;  25.54;  54.47;   510;   566;     6;     1;     0;     0;   -55;   -55;   8.2; drag-lps8-01; 0; 7; 125000; 586
2022-09-07 01:11:18; hka-aqm-n202;  25.57;  54.16;   505;   601;     5;     0;     0;     0;   -55;   -55;   9.8; drag-lps8-01; 7; 7; 125000; 587
2022-09-07 01:26:26; hka-aqm-n202;  25.57;  54.22;   507;   569;     6;     1;     1;     0;   -53;   -53;   7.0; drag-lps8-01; 6; 7; 125000; 588
2022-09-07 01:41:32; hka-aqm-n202;  25.56;  54.25;   507;   570;     5;     0;     0;     0;   -55;   -55;   9.8; drag-lps8-01; 3; 7; 125000; 589
2022-09-07 01:56:39; hka-aqm-n202;  25.56;  54.03;   504;   565;     5;     0;     2;     0;   -53;   -53;   6.8; drag-lps8-01; 2; 7; 125000; 590
2022-09-07 02:11:46; hka-aqm-n202;  25.56;  54.03;   517;   556;     5;     0;     2;     0;   -50;   -50;   6.2; drag-lps8-01; 5; 7; 125000; 591
2022-09-07 02:26:53; hka-aqm-n202;  25.56;  53.88;   514;   567;     5;     0;     2;     0;   -54;   -54;   8.5; drag-lps8-01; 4; 7; 125000; 592
2022-09-07 02:41:59; hka-aqm-n202;  25.54;  53.84;   510;   571;     6;     1;     2;     0;   -54;   -54;   8.8; drag-lps8-01; 1; 7; 125000; 593
2022-09-07 02:57:06; hka-aqm-n202;  25.56;  53.59;   517;   568;     5;     0;     2;     0;   -53;   -53;   7.0; drag-lps8-01; 5; 7; 125000; 594
2022-09-07 03:12:13; hka-aqm-n202;  25.54;  53.47;   508;   584;     5;     0;     0;     0;   -54;   -54;   8.2; drag-lps8-01; 4; 7; 125000; 595
2022-09-07 03:27:19; hka-aqm-n202;  25.53;  53.37;   507;   588;     5;     0;     2;     0;   -53;   -53;   7.8; drag-lps8-01; 1; 7; 125000; 596
2022-09-07 03:42:25; hka-aqm-n202;  25.53;  53.31;   499;   603;     5;     0;     2;     0;   -54;   -54;   9.5; drag-lps8-01; 6; 7; 125000; 597
2022-09-07 03:57:31; hka-aqm-n202;  25.51;  53.34;   503;   598;     5;     0;     2;     0;   -55;   -55;   8.8; drag-lps8-01; 0; 7; 125000; 598
2022-09-07 04:12:38; hka-aqm-n202;  25.48;  53.37;   488;   611;     5;     0;     2;     0;  -126;  -126;  -6.2; drag-outd-01; 7; 7; 125000; 599
2022-09-07 04:27:47; hka-aqm-n202;  25.50;  54.19;   483;   651;     5;     0;     2;     0;   -53;   -53;   7.0; drag-lps8-01; 2; 7; 125000; 600
2022-09-07 04:42:53; hka-aqm-n202;  25.51;  54.88;   501;   657;     5;     0;     2;     0;   -55;   -55;   8.0; drag-lps8-01; 3; 7; 125000; 601
2022-09-07 04:57:59; hka-aqm-n202;  25.55;  55.48;   494;   622;     5;     0;     2;     0;   -55;   -55;   8.8; drag-lps8-01; 7; 7; 125000; 602
2022-09-07 05:13:07; hka-aqm-n202;  25.54;  55.79;   500;   603;     5;     0;     1;     0;   -55;   -55;   9.0; drag-lps8-01; 0; 7; 125000; 603
2022-09-07 05:28:13; hka-aqm-n202;  25.52;  55.66;   504;   603;     5;     0;     2;     0;   -45;   -45;   6.8; drag-lps8-01; 2; 7; 125000; 604
2022-09-07 05:43:20; hka-aqm-n202;  25.52;  55.66;   504;   594;     5;     0;     2;     0;   -53;   -53;   8.2; drag-lps8-01; 1; 7; 125000; 605
2022-09-07 05:58:27; hka-aqm-n202;  25.46;  55.73;   516;   583;     5;     0;     2;     0;   -54;   -54;   8.2; drag-lps8-01; 6; 7; 125000; 606
2022-09-07 06:13:40; hka-aqm-n202;  25.50;  55.54;   508;   573;     5;     0;     0;     0;   -55;   -55;   9.2; drag-lps8-01; 4; 7; 125000; 608
2022-09-07 06:28:47; hka-aqm-n202;  25.48;  55.48;   507;   572;     5;     0;     0;     0;   -55;   -55;   7.8; drag-lps8-01; 3; 7; 125000; 609
2022-09-07 06:44:00; hka-aqm-n202;  25.44;  55.35;   510;   591;     5;     0;     2;     0;   -55;   -55;   9.5; drag-lps8-01; 7; 7; 125000; 611
2022-09-07 06:59:07; hka-aqm-n202;  25.39;  55.29;   502;   585;     6;     1;     2;     0;   -53;   -53;   6.8; drag-lps8-01; 2; 7; 125000; 612
2022-09-07 07:14:13; hka-aqm-n202;  25.39;  55.32;   501;   610;     7;     1;     2;     0;   -54;   -54;   9.2; drag-lps8-01; 4; 7; 125000; 613
2022-09-07 07:29:19; hka-aqm-n202;  25.46;  55.35;   507;   620;     9;     2;     2;     0;   -55;   -55;   9.5; drag-lps8-01; 1; 7; 125000; 614
2022-09-07 07:44:26; hka-aqm-n202;  25.46;  55.51;   498;   639;    10;     2;     2;     0;   -54;   -54;  10.0; drag-lps8-01; 6; 7; 125000; 615
2022-09-07 07:59:32; hka-aqm-n202;  25.49;  55.57;   498;   663;    11;     3;     2;     0;   -55;   -55;   9.5; drag-lps8-01; 3; 7; 125000; 616
2022-09-07 08:14:38; hka-aqm-n202;  25.47;  55.91;   492;   868;     9;     2;     2;     0;   -55;   -55;   9.2; drag-lps8-01; 0; 7; 125000; 617
2022-09-07 08:29:47; hka-aqm-n202;  25.48;  56.01;   496;   900;    14;     4;     2;     0;   -53;   -53;   7.0; drag-lps8-01; 5; 7; 125000; 618
2022-09-07 08:44:54; hka-aqm-n202;  25.43;  56.32;   490;   770;    15;     4;     2;     0;   -55;   -55;   9.2; drag-lps8-01; 3; 7; 125000; 619
2022-09-07 09:00:00; hka-aqm-n202;  25.45;  56.45;   483;   685;    17;     5;     2;     0;   -53;   -53;   7.8; drag-lps8-01; 2; 7; 125000; 620
2022-09-07 09:15:06; hka-aqm-n202;  25.49;  56.54;   482;   628;    19;     7;     2;     0;   -54;   -54;   8.0; drag-lps8-01; 1; 7; 125000; 621
