# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-01-05 11:59:51; hka-aqm-n109;  22.30;  39.20; 10018;  5755;   255;    41;     1;     0;   -71;   -71;   7.0; drag-lps8-01; 2; 7; 125000; 1
2023-01-05 12:00:11; hka-aqm-n109;  22.10;  39.85; 10017;  7169;   255;    35;     0;     0;   -65;   -65;   8.2; drag-lps8-01; 7; 7; 125000; 2
2023-01-05 12:00:51; hka-aqm-n109;  21.93;  40.28; 10021;  8111;   255;    18;     0;     0;   -75;   -75;   9.2; drag-lps8-01; 3; 7; 125000; 3
2023-01-05 12:01:11; hka-aqm-n109;  21.85;  40.38; 10019;  8740;   255;    30;     1;     0;   -70;   -70;   7.0; drag-lps8-01; 5; 7; 125000; 4
2023-01-05 12:01:51; hka-aqm-n109;  21.75;  40.51; 10022;  9159;   255;    30;     1;     0;   -69;   -69;   8.0; drag-lps8-01; 2; 7; 125000; 5
2023-01-05 12:02:11; hka-aqm-n109;  21.72;  40.54; 10020;  9439;   255;    34;     0;     0;   -74;   -74;   8.8; drag-lps8-01; 1; 7; 125000; 6
2023-01-05 12:02:31; hka-aqm-n109;  21.70;  40.54; 10019;  9625;   255;    35;     0;     0;   -70;   -70;   9.2; drag-lps8-01; 6; 7; 125000; 7
2023-01-05 12:07:53; hka-aqm-n109;  21.50;  40.54; 10017; 28507;   255;    33;     2;     1;   -70;   -70;  10.0; drag-lps8-01; 4; 7; 125000; 8
2023-01-05 12:08:14; hka-aqm-n109;  21.52;  40.48; 10017; 40849;   255;    22;     1;     0;   -71;   -71;   9.8; drag-lps8-01; 0; 7; 125000; 9
2023-01-05 12:08:34; hka-aqm-n109;  21.52;  40.48; 10023; 40848;   255;    22;     2;     0;   -73;   -73;  10.2; drag-lps8-01; 3; 7; 125000; 10
2023-01-05 12:08:54; hka-aqm-n109;  21.51;  40.48; 10021; 49077;   255;    36;     2;     0;   -71;   -71;   9.8; drag-lps8-01; 7; 7; 125000; 11
2023-01-05 12:09:14; hka-aqm-n109;  21.51;  40.41; 10019; 54563;   255;    35;     2;     0;   -70;   -70;   9.2; drag-lps8-01; 6; 7; 125000; 12
2023-01-05 12:09:34; hka-aqm-n109;  21.51;  40.41; 10025; 54562;   255;    35;     2;     0;   -69;   -69;   7.0; drag-lps8-01; 2; 7; 125000; 13
2023-01-05 12:09:51; hka-aqm-n109;  21.50;  40.41; 10022; 58219;   255;    20;     0;     0;   -71;   -71;  10.0; drag-lps8-01; 0; 7; 125000; 14
2023-01-05 12:10:14; hka-aqm-n109;  21.50;  40.41; 10028; 58218;   255;    20;     1;     0;   -70;   -70;   8.2; drag-lps8-01; 4; 7; 125000; 15
2023-01-05 12:10:31; hka-aqm-n109;  21.51;  40.38; 10024; 60657;   255;    30;     1;     0;   -66;   -66;   9.2; drag-lps8-01; 1; 7; 125000; 16
2023-01-05 12:10:51; hka-aqm-n109;  21.50;  40.38; 10021; 62283;   255;    30;     0;     0;   -70;   -70;   7.8; drag-lps8-01; 5; 7; 125000; 17
2023-01-05 12:11:14; hka-aqm-n109;  21.50;  40.38; 10027; 62283;   255;    30;     0;     0;   -67;   -67;   9.0; drag-lps8-01; 1; 7; 125000; 18
2023-01-05 12:11:31; hka-aqm-n109;  21.49;  40.41; 10023; 63367;   255;    27;     0;     0;   -72;   -72;   8.2; drag-lps8-01; 3; 7; 125000; 19
2023-01-05 12:11:54; hka-aqm-n109;  21.50;  40.35; 10021; 64089;   255;    17;     0;     0;   -71;   -71;   6.8; drag-lps8-01; 5; 7; 125000; 21
2023-01-05 12:12:13; hka-aqm-n109;  21.49;  40.35; 10019; 64571;   255;     8;     0;     0;   -62;   -62;   7.5; drag-lps8-01; 2; 7; 125000; 22
2023-01-05 12:12:34; hka-aqm-n109;  21.48;  40.35; 10018; 64892;   255;    14;     0;     0;   -71;   -71;   9.2; drag-lps8-01; 0; 7; 125000; 23
2023-01-05 12:12:54; hka-aqm-n109;  21.48;  40.35; 10024; 64891;   255;    14;     0;     0;   -69;   -69;   8.8; drag-lps8-01; 4; 7; 125000; 24
2023-01-05 12:13:11; hka-aqm-n109;  21.50;  40.35; 10021; 65105;   255;    21;     0;     0;   -71;   -71;   9.2; drag-lps8-01; 7; 7; 125000; 25
2023-01-05 12:13:34; hka-aqm-n109;  21.50;  40.35; 10027; 65104;   255;    21;     2;     0;   -68;   -68;   7.0; drag-lps8-01; 2; 7; 125000; 26
2023-01-05 12:13:51; hka-aqm-n109;  21.49;  40.35; 10023; 65247;   255;     8;     2;     0;   -72;   -72;   9.0; drag-lps8-01; 0; 7; 125000; 27
2023-01-05 12:14:11; hka-aqm-n109;  21.49;  40.35; 10021; 65343;   255;    19;     1;     0;   -70;   -70;   8.5; drag-lps8-01; 6; 7; 125000; 28
2023-01-05 12:14:34; hka-aqm-n109;  21.49;  40.35; 10027; 65343;   255;    19;     1;     0;   -69;   -69;   6.8; drag-lps8-01; 5; 7; 125000; 29
2023-01-05 12:14:54; hka-aqm-n109;  21.49;  40.35; 10023; 65407;   255;    18;     2;     0;   -69;   -69;   9.0; drag-lps8-01; 4; 7; 125000; 30
2023-01-05 12:15:14; hka-aqm-n109;  21.48;  40.25; 10021; 65449;   255;    19;     2;     0;   -72;   -72;   8.5; drag-lps8-01; 3; 7; 125000; 31
2023-01-05 12:15:33; hka-aqm-n109;  21.49;  40.25; 10019; 65477;   255;    13;     2;     0;   -69;   -69;   9.5; drag-lps8-01; 1; 7; 125000; 32
2023-01-05 12:15:54; hka-aqm-n109;  21.49;  40.25; 10025; 65476;   255;    13;     2;     0;   -70;   -70;   9.5; drag-lps8-01; 7; 7; 125000; 33
2023-01-05 12:16:11; hka-aqm-n109;  21.50;  40.22; 10022; 65495;   255;    27;     2;     0;   -69;   -69;   8.0; drag-lps8-01; 2; 7; 125000; 34
2023-01-05 12:16:34; hka-aqm-n109;  21.49;  40.22; 10020; 65508;   255;    25;     1;     0;   -70;   -70;   8.2; drag-lps8-01; 7; 7; 125000; 35
2023-01-05 12:16:54; hka-aqm-n109;  21.48;  40.22; 10019; 65517;   255;    25;     2;     0;   -70;   -70;   9.8; drag-lps8-01; 1; 7; 125000; 36
