# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-03-04 00:02:11; hka-aqm-n113;  20.30;  23.06;   453;   786;     5;     0;     1;     4;  -130;  -130; -13.5; drag-lps8-01; 4; 10; 125000; 245
2023-03-04 00:17:59; hka-aqm-n113;  20.27;  23.13;   455;   776;     5;     1;     0;     0;  -134;  -134; -15.5; drag-lps8-08; 7; 10; 125000; 246
2023-03-04 00:33:47; hka-aqm-n113;  20.26;  23.06;   454;   747;     5;     1;     1;     4;  -136;  -136; -15.8; drag-lps8-08; 5; 10; 125000; 247
2023-03-04 00:49:35; hka-aqm-n113;  20.28;  23.06;   452;   811;     5;     0;     1;     4;  -134;  -134; -14.2; drag-outd-01; 0; 10; 125000; 249
2023-03-04 01:04:43; hka-aqm-n113;  20.24;  23.13;   454;   731;     5;     0;     1;     4;  -133;  -133; -15.0; drag-outd-01; 1; 10; 125000; 250
2023-03-04 01:19:50; hka-aqm-n113;  20.24;  23.17;   457;   757;     7;     2;     1;     4;  -134;  -134; -15.0; drag-outd-01; 7; 10; 125000; 251
2023-03-04 01:34:56; hka-aqm-n113;  20.22;  23.20;   455;   750;     5;     0;     0;     0;  -134;  -134; -13.5; drag-lps8-01; 4; 10; 125000; 252
2023-03-04 01:50:03; hka-aqm-n113;  20.28;  23.20;   458;   755;     5;     0;     1;     4;  -130;  -130; -15.5; drag-lps8-01; 3; 10; 125000; 253
2023-03-04 02:20:16; hka-aqm-n113;  20.24;  23.20;   448;   796;     5;     0;     1;     0;  -133;  -133; -12.8; drag-outd-01; 0; 10; 125000; 255
2023-03-04 02:35:24; hka-aqm-n113;  20.22;  23.20;   453;   805;     5;     0;     1;     4;  -136;  -136; -16.2; drag-lps8-08; 5; 10; 125000; 256
2023-03-04 02:50:31; hka-aqm-n113;  20.21;  23.20;   455;   799;     5;     1;     1;     4;  -133;  -133; -15.2; drag-outd-01; 7; 10; 125000; 257
2023-03-04 03:05:38; hka-aqm-n113;  20.22;  23.10;   450;   762;     7;     2;     0;     0;  -133;  -133; -13.2; drag-lps8-01; 4; 10; 125000; 258
2023-03-04 03:20:44; hka-aqm-n113;  20.18;  23.10;   450;   849;     5;     0;     1;     4;  -133;  -133; -14.2; drag-lps8-08; 2; 10; 125000; 259
2023-03-04 03:35:51; hka-aqm-n113;  20.21;  22.99;   453;   796;     5;     0;     1;     4;  -130;  -130; -15.5; drag-lps8-01; 3; 10; 125000; 260
2023-03-04 03:50:58; hka-aqm-n113;  20.20;  22.99;   453;   790;     5;     0;     1;     0;  -135;  -135; -16.2; drag-outd-01; 1; 10; 125000; 261
2023-03-04 04:21:11; hka-aqm-n113;  20.23;  22.86;   452;   840;     7;     2;     1;     4;  -133;  -133; -14.2; drag-outd-01; 7; 10; 125000; 263
2023-03-04 04:37:40; hka-aqm-n113;  20.22;  22.62;   454;   837;     5;     1;     1;     0;  -131;  -131; -13.0; drag-lps8-01; 4; 10; 125000; 265
2023-03-04 04:52:47; hka-aqm-n113;  20.20;  22.44;   456;   825;     5;     0;     1;     4;  -134;  -134; -13.8; drag-lps8-01; 5; 10; 125000; 266
2023-03-04 05:08:34; hka-aqm-n113;  20.20;  22.24;   453;   842;     5;     0;     1;     4;  -128;  -128; -14.8; drag-lps8-01; 3; 10; 125000; 267
2023-03-04 05:24:25; hka-aqm-n113;  20.14;  22.03;   452;   779;     5;     0;     1;     4;  -135;  -135; -15.8; drag-outd-01; 7; 10; 125000; 268
2023-03-04 05:40:13; hka-aqm-n113;  20.14;  21.68;   453;   773;     5;     0;     1;     4;  -135;  -135; -15.0; drag-outd-01; 0; 10; 125000; 269
2023-03-04 05:56:42; hka-aqm-n113;  20.20;  21.41;   451;   774;     5;     1;     0;     0;  -131;  -131; -15.8; drag-outd-01; 1; 10; 125000; 270
2023-03-04 06:11:49; hka-aqm-n113;  20.20;  21.20;   465;   767;     5;     0;     1;     4;  -131;  -131; -13.0; drag-lps8-01; 4; 10; 125000; 271
