# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2022-12-11 00:09:49; hka-aqm-n007;  17.80;  37.78;   433;   615;     7;     2;     1;     0;  -124;  -124;  -5.2; drag-lps8-01; 3; 12; 125000; 2181
2022-12-11 00:24:59; hka-aqm-n007;  17.81;  37.75;   428;   632;     5;     1;     3;    11;  -128;  -128;  -8.2; drag-lps8-01; 6; 12; 125000; 2182
2022-12-11 00:40:07; hka-aqm-n007;  17.80;  37.71;   433;   634;     6;     2;     2;     0;  -136;  -136; -18.8; drag-lps8-02; 0; 12; 125000; 2183
2022-12-11 00:55:15; hka-aqm-n007;  17.79;  37.65;   434;   618;     7;     2;     0;     0;  -127;  -127;  -7.2; drag-lps8-01; 5; 12; 125000; 2184
2022-12-11 01:10:25; hka-aqm-n007;  17.81;  37.58;   431;   624;     7;     2;     1;     0;  -137;  -137; -19.0; drag-lps8-02; 0; 12; 125000; 2185
2022-12-11 01:25:33; hka-aqm-n007;  17.80;  37.58;   438;   606;     5;     2;     1;     0;  -132;  -132; -11.8; drag-lps8-01; 1; 12; 125000; 2186
2022-12-11 01:40:41; hka-aqm-n007;  17.80;  37.51;   434;   614;     5;     0;     0;     0;  -123;  -123;  -5.2; drag-lps8-01; 4; 12; 125000; 2187
2022-12-11 01:55:48; hka-aqm-n007;  17.80;  37.41;   437;   639;     5;     0;     2;     0;  -128;  -128;  -8.5; drag-lps8-01; 6; 12; 125000; 2188
2022-12-11 02:10:59; hka-aqm-n007;  17.79;  37.38;   445;   621;     5;     0;     3;    11;  -130;  -130; -11.2; drag-lps8-01; 2; 12; 125000; 2189
2022-12-11 02:26:07; hka-aqm-n007;  17.81;  37.32;   443;   656;     7;     2;     1;     0;  -126;  -126;  -6.2; drag-lps8-01; 3; 12; 125000; 2190
2022-12-11 02:41:14; hka-aqm-n007;  17.81;  37.32;   441;   579;     5;     1;     2;     0;  -138;  -138; -16.8; drag-outd-01; 7; 12; 125000; 2191
2022-12-11 02:56:24; hka-aqm-n007;  17.79;  37.28;   443;   624;     5;     0;     0;     0;  -124;  -124;  -5.5; drag-lps8-01; 3; 12; 125000; 2192
2022-12-11 03:11:32; hka-aqm-n007;  17.78;  37.28;   438;   593;     7;     3;     1;     0;  -129;  -129;  -8.8; drag-lps8-01; 0; 12; 125000; 2193
2022-12-11 03:26:39; hka-aqm-n007;  17.78;  37.18;   438;   612;     5;     0;     3;    11;  -127;  -127;  -8.0; drag-lps8-01; 7; 12; 125000; 2194
2022-12-11 03:41:47; hka-aqm-n007;  17.77;  37.18;   442;   604;     5;     0;     0;     0;  -124;  -124;  -5.2; drag-lps8-01; 5; 12; 125000; 2195
2022-12-11 03:56:55; hka-aqm-n007;  17.74;  37.22;   442;   613;     5;     0;     1;     0;  -130;  -130; -11.0; drag-lps8-01; 1; 12; 125000; 2196
2022-12-11 04:12:05; hka-aqm-n007;  17.74;  37.18;   445;   612;     7;     2;     1;     0;  -124;  -124;  -4.8; drag-lps8-01; 4; 12; 125000; 2197
2022-12-11 04:27:13; hka-aqm-n007;  17.74;  37.18;   439;   623;     5;     0;     1;     0;  -126;  -126;  -7.2; drag-lps8-01; 6; 12; 125000; 2198
2022-12-11 04:42:20; hka-aqm-n007;  17.72;  37.22;   442;   605;     5;     0;     2;     0;  -130;  -130; -11.2; drag-lps8-01; 2; 12; 125000; 2199
2022-12-11 04:57:28; hka-aqm-n007;  17.71;  37.18;   441;   641;     5;     0;     0;     0;  -123;  -123;  -5.8; drag-lps8-01; 3; 12; 125000; 2200
2022-12-11 05:12:39; hka-aqm-n007;  17.70;  37.18;   445;   603;     5;     2;     3;    11;  -130;  -130; -10.2; drag-lps8-01; 0; 12; 125000; 2201
2022-12-11 05:27:47; hka-aqm-n007;  17.71;  37.08;   438;   596;     5;     0;     1;     0;  -141;  -141; -19.8; drag-outd-01; 7; 12; 125000; 2202
2022-12-11 05:42:54; hka-aqm-n007;  17.66;  37.25;   445;   624;     7;     2;     0;     0;  -130;  -130; -10.8; drag-lps8-01; 2; 12; 125000; 2203
2022-12-11 05:58:02; hka-aqm-n007;  17.64;  37.25;   442;   595;     7;     2;     2;     0;  -137;  -137; -16.8; drag-outd-01; 6; 12; 125000; 2204
2022-12-11 06:13:10; hka-aqm-n007;  17.62;  37.32;   439;   613;     5;     0;     1;     0;  -124;  -124;  -5.5; drag-lps8-01; 5; 12; 125000; 2205
2022-12-11 06:28:18; hka-aqm-n007;  17.62;  37.35;   441;   615;     7;     2;     3;    11;  -135;  -135; -19.8; drag-lps8-02; 1; 12; 125000; 2206
2022-12-11 06:43:26; hka-aqm-n007;  17.60;  37.38;   442;   621;     5;     1;     2;     0;  -124;  -124;  -4.8; drag-lps8-01; 4; 12; 125000; 2207
2022-12-11 06:58:33; hka-aqm-n007;  17.62;  37.38;   438;   623;     6;     1;     1;     0;  -126;  -126;  -7.2; drag-lps8-01; 6; 12; 125000; 2208
2022-12-11 07:13:41; hka-aqm-n007;  17.61;  37.41;   438;   576;     5;     2;     0;     0;  -123;  -123;  -4.2; drag-lps8-01; 4; 12; 125000; 2209
2022-12-11 07:28:49; hka-aqm-n007;  17.58;  37.45;   442;   637;     5;     0;     1;     0;  -129;  -129;  -8.2; drag-lps8-01; 0; 12; 125000; 2210
2022-12-11 07:43:58; hka-aqm-n007;  17.59;  37.45;   435;   622;     5;     0;     3;    11;  -137;  -137; -19.0; drag-outd-01; 7; 12; 125000; 2211
2022-12-11 07:59:06; hka-aqm-n007;  17.56;  37.51;   436;   596;     5;     0;     2;     0;  -130;  -130; -10.2; drag-lps8-01; 1; 12; 125000; 2212
2022-12-11 08:14:14; hka-aqm-n007;  17.56;  37.48;   437;   655;     5;     0;     1;     0;  -125;  -125;  -4.8; drag-lps8-01; 3; 12; 125000; 2213
2022-12-11 08:29:21; hka-aqm-n007;  17.56;  37.51;   435;   621;     8;     3;     1;     0;  -124;  -124;  -5.2; drag-lps8-01; 5; 12; 125000; 2214
2022-12-11 08:44:29; hka-aqm-n007;  17.56;  37.51;   439;   624;     6;     1;     1;     0;  -128;  -128; -10.0; drag-lps8-01; 2; 12; 125000; 2215
