# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.0
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2022-05-06 00:05:50; hka-aqm-n005;  21.68;  46.78;   459;   828;    12;     1;  -119;  -119;  -9.8; drag-lps8-02; 2; 8; 125000; 1468
2022-05-06 00:20:59; hka-aqm-n005;  21.68;  46.78;   467;   825;    12;     1;  -107;  -107; nan; drag-lps8-02; 4; 8; 125000; 1469
2022-05-06 00:36:05; hka-aqm-n005;  21.66;  46.91;   462;   839;    12;     1;  -101;  -101;   9.0; drag-outd-01; 1; 8; 125000; 1470
2022-05-06 00:51:11; hka-aqm-n005;  21.61;  47.10;   467;   814;    12;     1;  -119;  -119;  -5.8; drag-lps8-02; 0; 8; 125000; 1471
2022-05-06 01:06:18; hka-aqm-n005;  21.60;  46.97;   465;   834;    12;     1;  -106;  -106;  10.0; drag-outd-01; 7; 8; 125000; 1472
2022-05-06 01:21:24; hka-aqm-n005;  21.56;  47.23;   467;   809;    12;     1;  -106;  -106;   2.2; drag-outd-01; 5; 8; 125000; 1473
2022-05-06 01:36:30; hka-aqm-n005;  21.56;  47.30;   465;   827;    12;     1;  -118;  -118;  -5.5; drag-lps8-02; 7; 8; 125000; 1474
2022-05-06 01:51:36; hka-aqm-n005;  21.52;  47.23;   476;   783;    12;     1;  -118;  -118; -10.0; drag-lps8-02; 1; 8; 125000; 1475
2022-05-06 02:06:42; hka-aqm-n005;  21.52;  47.52;   478;   834;    12;     1;  -119;  -119;  -5.2; drag-lps8-02; 0; 8; 125000; 1476
2022-05-06 02:21:48; hka-aqm-n005;  21.47;  47.42;   467;   815;    12;     1;  -111;  -111;   7.8; drag-outd-01; 3; 8; 125000; 1477
2022-05-06 02:36:54; hka-aqm-n005;  21.45;  47.62;   477;   801;    12;     1;  -106;  -106;   2.0; drag-outd-01; 5; 8; 125000; 1478
2022-05-06 02:52:01; hka-aqm-n005;  21.46;  47.68;   465;   771;    12;     1;   -99;   -99;   7.8; drag-outd-01; 2; 8; 125000; 1479
2022-05-06 03:07:07; hka-aqm-n005;  21.43;  47.81;   476;   775;    12;     1;  -108;  -108;  -0.5; drag-lps8-02; 4; 8; 125000; 1480
2022-05-06 03:22:13; hka-aqm-n005;  21.39;  47.78;   468;   754;    12;     1;  -114;  -114;  -7.2; drag-lps8-02; 6; 8; 125000; 1481
2022-05-06 03:37:19; hka-aqm-n005;  21.39;  48.00;   470;   795;    12;     1;  -118;  -118;  -5.0; drag-lps8-02; 7; 8; 125000; 1482
2022-05-06 03:52:25; hka-aqm-n005;  21.39;  48.00;   470;   797;    12;     1;  -107;  -107;   6.8; drag-outd-01; 5; 8; 125000; 1483
2022-05-06 04:07:31; hka-aqm-n005;  21.37;  48.10;   469;   832;    12;     1;  -101;  -101;  10.5; drag-outd-01; 1; 8; 125000; 1484
2022-05-06 04:22:40; hka-aqm-n005;  21.38;  48.00;   470;   707;    13;     2;  -107;  -107; nan; drag-lps8-02; 4; 8; 125000; 1485
2022-05-06 04:37:46; hka-aqm-n005;  21.35;  47.78;   469;   792;    12;     1;  -118;  -118;  -9.5; drag-lps8-02; 2; 8; 125000; 1486
2022-05-06 04:52:52; hka-aqm-n005;  21.38;  47.97;   468;   740;    13;     2;  -114;  -114;  -7.2; drag-lps8-02; 6; 8; 125000; 1487
2022-05-06 05:08:00; hka-aqm-n005;  21.35;  48.00;   469;   747;    12;     1;  -118;  -118;  -4.8; drag-lps8-02; 0; 8; 125000; 1488
2022-05-06 05:23:06; hka-aqm-n005;  21.33;  48.16;   475;   755;    12;     1;  -108;  -108;   8.2; drag-outd-01; 3; 8; 125000; 1489
2022-05-06 05:38:12; hka-aqm-n005;  21.34;  47.94;   475;   739;    13;     2;  -109;  -109;  -0.8; drag-lps8-02; 7; 8; 125000; 1490
2022-05-06 05:53:19; hka-aqm-n005;  21.30;  48.00;   474;   719;    13;     1;  -110;  -110;  -5.2; drag-lps8-02; 3; 8; 125000; 1491
2022-05-06 06:08:25; hka-aqm-n005;  21.28;  48.13;   475;   749;    14;     1;  -107;  -107;   2.0; drag-lps8-02; 4; 8; 125000; 1492
2022-05-06 06:23:31; hka-aqm-n005;  21.26;  48.13;   478;   767;    16;     2;   -99;   -99;   8.5; drag-outd-01; 1; 8; 125000; 1493
2022-05-06 06:38:40; hka-aqm-n005;  21.26;  48.13;   474;   759;    18;     3;   -97;   -97;   7.0; drag-outd-01; 2; 8; 125000; 1494
2022-05-06 06:53:46; hka-aqm-n005;  21.28;  48.07;   474;   738;    21;     4;  -108;  -108;   4.0; drag-lps8-02; 5; 8; 125000; 1495
2022-05-06 07:08:52; hka-aqm-n005;  21.26;  48.00;   485;   730;    24;     5;  -112;  -112;   1.0; drag-lps8-02; 0; 8; 125000; 1496
2022-05-06 07:23:59; hka-aqm-n005;  21.30;  47.81;   477;   737;    29;     7;  -105;  -105;   8.5; drag-outd-01; 6; 8; 125000; 1497
2022-05-06 07:39:05; hka-aqm-n005;  21.36;  47.55;   477;   746;    40;    11;  -105;  -105;   7.2; drag-outd-01; 3; 8; 125000; 1498
2022-05-06 07:54:11; hka-aqm-n005;  21.40;  47.33;   481;   748;    47;    14;  -109;  -109;   1.0; drag-lps8-02; 7; 8; 125000; 1499
2022-05-06 08:09:17; hka-aqm-n005;  21.44;  47.17;   477;   775;    52;    16;  -109;  -109;   2.8; drag-lps8-02; 5; 8; 125000; 1500
2022-05-06 08:24:23; hka-aqm-n005;  21.46;  47.04;   486;   765;    57;    17;  -111;  -111;  -4.0; drag-lps8-02; 6; 8; 125000; 1501
2022-05-06 08:39:30; hka-aqm-n005;  21.46;  46.91;   481;   711;    57;    17;  -114;  -114;  -6.2; drag-lps8-02; 1; 8; 125000; 1502
2022-05-06 08:54:36; hka-aqm-n005;  21.52;  46.65;   477;   695;    50;    15;  -116;  -116;  -6.5; drag-lps8-02; 2; 8; 125000; 1503
