# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.0
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2022-05-08 00:11:40; hka-aqm-n005;  22.62;  39.92;   456;   657;    13;     2;  -108;  -108;   7.0; drag-outd-01; 6; 8; 125000; 1818
2022-05-08 00:26:49; hka-aqm-n005;  22.54;  40.15;   456;   629;    12;     1;  -112;  -112;   6.0; drag-outd-01; 4; 8; 125000; 1819
2022-05-08 00:41:55; hka-aqm-n005;  22.46;  40.28;   465;   675;    13;     2;  -118;  -118;  -5.5; drag-lps8-02; 0; 8; 125000; 1820
2022-05-08 00:57:01; hka-aqm-n005;  22.42;  40.41;   460;   698;    12;     1;  -117;  -117; -10.8; drag-lps8-02; 3; 8; 125000; 1821
2022-05-08 01:12:08; hka-aqm-n005;  22.40;  40.54;   464;   657;    13;     2;  -118;  -118;  -5.5; drag-lps8-02; 7; 8; 125000; 1822
2022-05-08 01:27:14; hka-aqm-n005;  22.34;  40.77;   462;   663;    12;     1;  -109;  -109;   5.5; drag-outd-01; 5; 8; 125000; 1823
2022-05-08 01:42:21; hka-aqm-n005;  22.29;  40.81;   463;   686;    13;     2;   -99;   -99;   7.0; drag-outd-01; 2; 8; 125000; 1824
2022-05-08 01:57:27; hka-aqm-n005;  22.22;  40.97;   462;   660;    12;     1;  -100;  -100;   9.8; drag-outd-01; 1; 8; 125000; 1825
2022-05-08 02:12:33; hka-aqm-n005;  22.16;  41.00;   469;   629;    13;     2;  -119;  -119;  -5.8; drag-lps8-02; 7; 8; 125000; 1826
2022-05-08 02:27:39; hka-aqm-n005;  22.12;  41.04;   463;   655;    12;     1;  -114;  -114;  -2.0; drag-lps8-02; 5; 8; 125000; 1827
2022-05-08 02:42:45; hka-aqm-n005;  22.08;  41.20;   460;   649;    12;     1;  -101;  -101;   7.5; drag-outd-01; 2; 8; 125000; 1828
2022-05-08 02:57:51; hka-aqm-n005;  22.07;  41.36;   465;   656;    12;     1;  -112;  -112;  -3.5; drag-lps8-02; 4; 8; 125000; 1829
2022-05-08 03:12:57; hka-aqm-n005;  22.02;  41.53;   465;   634;    12;     1;  -102;  -102;   8.5; drag-outd-01; 0; 8; 125000; 1830
2022-05-08 03:28:04; hka-aqm-n005;  21.96;  41.62;   469;   672;    12;     1;  -115;  -115;  -9.2; drag-lps8-02; 6; 8; 125000; 1831
2022-05-08 03:43:10; hka-aqm-n005;  21.87;  41.79;   468;   718;    12;     1;  -115;  -115;  -9.8; drag-lps8-02; 3; 8; 125000; 1832
2022-05-08 03:58:16; hka-aqm-n005;  21.79;  41.98;   469;   671;    12;     1;  -102;  -102;   9.5; drag-outd-01; 1; 8; 125000; 1833
2022-05-08 04:13:22; hka-aqm-n005;  21.67;  42.18;   478;   675;    12;     1;  -106;  -106;   7.8; drag-outd-01; 6; 8; 125000; 1834
2022-05-08 04:28:29; hka-aqm-n005;  21.61;  42.28;   480;   566;    13;     1;  -112;  -112;   6.5; drag-outd-01; 4; 8; 125000; 1835
2022-05-08 04:43:36; hka-aqm-n005;  21.49;  42.41;   478;   667;    12;     1;  -104;  -104;   8.5; drag-outd-01; 7; 8; 125000; 1836
