# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.0
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2022-05-17 00:05:51; hka-aqm-n005;  24.94;  46.52;   472;  1394;    12;     1;  -106;  -106;   6.8; drag-outd-01; 1; 8; 125000; 3140
2022-05-17 00:20:57; hka-aqm-n005;  24.91;  46.56;   468;  1373;    12;     1;  -113;  -113;   4.8; drag-outd-01; 0; 8; 125000; 3141
2022-05-17 00:36:03; hka-aqm-n005;  24.88;  46.59;   469;  1361;    13;     1;  -113;  -113;   4.0; drag-outd-01; 7; 8; 125000; 3142
2022-05-17 00:51:12; hka-aqm-n005;  24.81;  46.62;   463;  1391;    12;     1;  -122;  -122;  -8.5; drag-lps8-02; 5; 8; 125000; 3143
2022-05-17 01:06:18; hka-aqm-n005;  24.77;  46.72;   475;  1377;    13;     1;  -112;  -112;   6.8; drag-outd-01; 3; 8; 125000; 3144
2022-05-17 01:21:24; hka-aqm-n005;  24.71;  46.78;   459;  1421;    12;     1;  -105;  -105;   7.8; drag-outd-01; 2; 8; 125000; 3145
2022-05-17 01:36:32; hka-aqm-n005;  24.66;  46.85;   465;  1345;    12;     1;  -117;  -117;   0.2; drag-outd-01; 6; 8; 125000; 3146
2022-05-17 01:51:38; hka-aqm-n005;  24.64;  46.85;   459;  1317;    12;     1;  -112;  -112;   6.8; drag-outd-01; 3; 8; 125000; 3147
2022-05-17 02:06:45; hka-aqm-n005;  24.62;  46.91;   462;  1269;    12;     1;  -108;  -108;   7.2; drag-outd-01; 1; 8; 125000; 3148
2022-05-17 02:21:51; hka-aqm-n005;  24.53;  47.04;   459;  1322;    12;     1;  -112;  -112;   5.2; drag-outd-01; 4; 8; 125000; 3149
2022-05-17 02:36:57; hka-aqm-n005;  24.47;  47.13;   459;  1251;    12;     1;  -122;  -122;  -7.2; drag-lps8-02; 5; 8; 125000; 3150
2022-05-17 02:52:03; hka-aqm-n005;  24.40;  47.30;   462;  1245;    12;     1;   -99;   -99;   6.8; drag-outd-01; 2; 8; 125000; 3151
2022-05-17 03:07:09; hka-aqm-n005;  24.32;  47.42;   459;  1315;    12;     1;  -114;  -114;   3.5; drag-outd-01; 7; 8; 125000; 3152
2022-05-17 03:22:16; hka-aqm-n005;  24.29;  47.42;   462;  1275;    13;     2;  -107;  -107;   9.0; drag-outd-01; 0; 8; 125000; 3153
2022-05-17 03:37:22; hka-aqm-n005;  24.23;  47.55;   460;  1228;    12;     1;  -123;  -123;  -9.2; drag-lps8-02; 4; 8; 125000; 3154
2022-05-17 03:52:28; hka-aqm-n005;  24.15;  47.65;   464;  1242;    12;     1;  -108;  -108;   7.5; drag-outd-01; 1; 8; 125000; 3155
2022-05-17 04:07:34; hka-aqm-n005;  24.08;  47.78;   459;  1181;    12;     1;  -105;  -105;   7.2; drag-outd-01; 2; 8; 125000; 3156
2022-05-17 04:22:40; hka-aqm-n005;  24.05;  47.78;   459;  1178;    12;     1;  -122;  -122;  -8.2; drag-lps8-02; 5; 8; 125000; 3157
2022-05-17 04:37:46; hka-aqm-n005;  23.99;  47.84;   465;  1170;    12;     1;  -113;  -113;   5.2; drag-outd-01; 7; 8; 125000; 3158
2022-05-17 04:52:53; hka-aqm-n005;  23.90;  48.00;   463;  1174;    12;     1;  -111;  -111;   7.8; drag-outd-01; 0; 8; 125000; 3159
2022-05-17 05:07:59; hka-aqm-n005;  23.82;  48.13;   464;  1154;    12;     1;  -111;  -111;   4.8; drag-outd-01; 6; 8; 125000; 3160
2022-05-17 05:23:05; hka-aqm-n005;  23.76;  48.19;   471;  1168;    13;     1;  -111;  -111;   7.0; drag-outd-01; 3; 8; 125000; 3161
2022-05-17 05:38:11; hka-aqm-n005;  23.68;  48.26;   469;  1141;    13;     1;  -112;  -112;   0.8; drag-lps8-02; 5; 8; 125000; 3162
2022-05-17 05:53:18; hka-aqm-n005;  23.63;  48.35;   467;  1128;    16;     3;  -111;  -111;   6.8; drag-outd-01; 4; 8; 125000; 3163
2022-05-17 06:08:24; hka-aqm-n005;  23.54;  48.42;   465;  1076;    19;     3;  -115;  -115;  -9.2; drag-lps8-02; 3; 8; 125000; 3164
2022-05-17 06:23:30; hka-aqm-n005;  23.55;  48.35;   469;  1092;    23;     4;  -109;  -109;   7.2; drag-outd-01; 0; 8; 125000; 3165
2022-05-17 06:38:36; hka-aqm-n005;  23.47;  48.45;   474;  1069;    27;     5;  -115;  -115;  -8.0; drag-lps8-02; 6; 8; 125000; 3166
2022-05-17 06:53:42; hka-aqm-n005;  23.47;  48.48;   468;  1062;    31;     7;  -119;  -119; -10.0; drag-lps8-02; 2; 8; 125000; 3167
2022-05-17 07:08:48; hka-aqm-n005;  23.50;  48.32;   465;  1067;    34;     8;  -116;  -116;  -8.2; drag-lps8-02; 1; 8; 125000; 3168
2022-05-17 07:23:54; hka-aqm-n005;  23.56;  48.19;   465;  1027;    40;    10;  -117;  -117;  -5.2; drag-lps8-02; 7; 8; 125000; 3169
2022-05-17 07:39:01; hka-aqm-n005;  23.68;  47.94;   465;  1010;    43;    11;  -113;  -113;  -2.2; drag-lps8-02; 4; 8; 125000; 3170
2022-05-17 07:54:07; hka-aqm-n005;  23.74;  47.78;   466;  1055;    44;    11;  -115;  -115;  -7.2; drag-lps8-02; 2; 8; 125000; 3171
2022-05-17 08:09:13; hka-aqm-n005;  23.84;  47.46;   469;  1034;    48;    13;  -109;  -109;   7.2; drag-outd-01; 7; 8; 125000; 3172
2022-05-17 08:24:19; hka-aqm-n005;  23.90;  47.20;   468;  1032;    52;    14;  -118;  -118;  -4.5; drag-lps8-02; 0; 8; 125000; 3173
