# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.0
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2022-05-11 00:11:49; hka-aqm-n005;  25.02;  40.81;   481;   744;    12;     1;  -101;  -101;   7.2; drag-outd-01; 2; 8; 125000; 2198
2022-05-11 00:26:55; hka-aqm-n005;  24.96;  41.07;   474;   658;    13;     2;  -108;  -108;   4.2; drag-outd-01; 5; 8; 125000; 2199
2022-05-11 00:42:02; hka-aqm-n005;  24.89;  41.33;   474;   632;    13;     1;  -117;  -117;  -4.2; drag-lps8-02; 4; 8; 125000; 2200
2022-05-11 00:57:08; hka-aqm-n005;  24.84;  41.46;   474;   655;    12;     1;  -122;  -122;  -8.8; drag-lps8-02; 7; 8; 125000; 2201
2022-05-11 01:12:14; hka-aqm-n005;  24.76;  41.49;   474;   653;    12;     1;  -111;  -111;   6.2; drag-outd-01; 6; 8; 125000; 2202
2022-05-11 01:27:20; hka-aqm-n005;  24.69;  41.85;   480;   655;    12;     1;  -114;  -114;  -3.2; drag-lps8-02; 4; 8; 125000; 2203
2022-05-11 01:42:26; hka-aqm-n005;  24.61;  41.89;   477;   650;    12;     1;  -100;  -100;   9.0; drag-outd-01; 1; 8; 125000; 2204
2022-05-11 01:57:32; hka-aqm-n005;  24.58;  42.24;   475;   648;    12;     1;  -111;  -111;   7.0; drag-outd-01; 3; 8; 125000; 2205
2022-05-11 02:12:39; hka-aqm-n005;  24.51;  42.21;   483;   615;    12;     1;  -103;  -103;   7.0; drag-outd-01; 2; 8; 125000; 2206
2022-05-11 02:27:45; hka-aqm-n005;  24.46;  42.77;   483;   616;    13;     2;  -116;  -116;  -1.8; drag-lps8-02; 5; 8; 125000; 2207
2022-05-11 02:42:51; hka-aqm-n005;  24.37;  43.03;   480;   637;    12;     1;  -122;  -122;  -9.0; drag-lps8-02; 0; 8; 125000; 2208
2022-05-11 02:57:57; hka-aqm-n005;  24.29;  43.09;   485;   621;    13;     1;  -109;  -109;   7.2; drag-outd-01; 7; 8; 125000; 2209
2022-05-11 03:13:03; hka-aqm-n005;  24.20;  43.61;   483;   582;    12;     1;  -116;  -116;  -4.0; drag-lps8-02; 4; 8; 125000; 2210
2022-05-11 03:28:09; hka-aqm-n005;  24.09;  43.87;   485;   641;    12;     1;  -109;  -109;   6.2; drag-outd-01; 7; 8; 125000; 2211
2022-05-11 03:43:15; hka-aqm-n005;  24.00;  44.20;   487;   675;    12;     1;  -114;  -114;  -1.5; drag-lps8-02; 5; 8; 125000; 2212
2022-05-11 03:58:23; hka-aqm-n005;  23.97;  44.33;   490;   631;    13;     2;  -124;  -124;  -8.5; drag-lps8-02; 0; 8; 125000; 2213
2022-05-11 04:13:29; hka-aqm-n005;  23.90;  44.33;   488;   624;    12;     1;  -116;  -116; -11.5; drag-lps8-02; 3; 8; 125000; 2214
2022-05-11 04:28:35; hka-aqm-n005;  23.81;  44.33;   491;   670;    12;     1;  -104;  -104;   8.0; drag-outd-01; 1; 8; 125000; 2215
2022-05-11 04:43:44; hka-aqm-n005;  23.80;  44.71;   486;   622;    12;     1;  -112;  -112;   5.2; drag-outd-01; 6; 8; 125000; 2216
2022-05-11 04:58:50; hka-aqm-n005;  23.74;  44.62;   489;   588;    13;     2;  -103;  -103;   8.0; drag-outd-01; 2; 8; 125000; 2217
2022-05-11 05:13:56; hka-aqm-n005;  23.69;  45.01;   492;   614;    12;     1;  -109;  -109;   5.0; drag-outd-01; 4; 8; 125000; 2218
2022-05-11 05:29:04; hka-aqm-n005;  23.59;  45.10;   498;   675;    13;     1;  -111;  -111;   7.0; drag-outd-01; 6; 8; 125000; 2219
2022-05-11 05:44:10; hka-aqm-n005;  23.49;  45.23;   494;   594;    13;     1;  -112;  -112;   6.5; drag-outd-01; 3; 8; 125000; 2220
2022-05-11 05:59:16; hka-aqm-n005;  23.42;  45.33;   495;   643;    14;     2;  -110;  -110;  -2.8; drag-outd-01; 5; 8; 125000; 2221
2022-05-11 06:14:24; hka-aqm-n005;  23.36;  45.56;   496;   606;    16;     2;  -114;  -114;  -6.8; drag-lps8-02; 1; 8; 125000; 2222
2022-05-11 06:29:30; hka-aqm-n005;  23.34;  45.62;   499;   673;    18;     2;  -116;  -116;  -7.0; drag-lps8-02; 2; 8; 125000; 2223
2022-05-11 06:44:36; hka-aqm-n005;  23.31;  45.56;   495;   620;    21;     3;  -114;  -114;  -3.8; drag-lps8-02; 7; 8; 125000; 2224
2022-05-11 06:59:44; hka-aqm-n005;  23.29;  45.68;   506;   582;    25;     4;  -116;  -116;  -2.2; drag-lps8-02; 0; 8; 125000; 2225
2022-05-11 07:14:51; hka-aqm-n005;  23.29;  45.56;   495;   630;    27;     5;  -111;  -111;   5.2; drag-outd-01; 3; 8; 125000; 2226
2022-05-11 07:29:57; hka-aqm-n005;  23.36;  45.56;   498;   631;    29;     6;  -103;  -103;   9.5; drag-outd-01; 1; 8; 125000; 2227
2022-05-11 07:45:03; hka-aqm-n005;  23.43;  45.33;   497;   639;    29;     6;  -109;  -109;   8.5; drag-outd-01; 7; 8; 125000; 2228
2022-05-11 08:00:09; hka-aqm-n005;  23.54;  44.91;   501;   672;    33;     7;  -112;  -112;  -1.0; drag-lps8-02; 4; 8; 125000; 2229
2022-05-11 08:15:15; hka-aqm-n005;  23.64;  44.59;   490;   632;    36;     8;  -103;  -103;   7.0; drag-outd-01; 2; 8; 125000; 2230
2022-05-11 08:30:21; hka-aqm-n005;  23.74;  44.23;   489;   643;    38;     9;  -112;  -112;  -1.5; drag-lps8-02; 5; 8; 125000; 2231
2022-05-11 08:45:27; hka-aqm-n005;  23.86;  43.87;   495;   699;    40;    10;  -106;  -106;   7.5; drag-outd-01; 0; 8; 125000; 2232
2022-05-11 09:00:34; hka-aqm-n005;  23.98;  43.61;   489;   659;    40;     9;  -117;  -117;  -9.2; drag-lps8-02; 6; 8; 125000; 2233
2022-05-11 09:15:40; hka-aqm-n005;  24.05;  43.45;   492;   624;    40;     9;  -103;  -103;   8.0; drag-outd-01; 0; 8; 125000; 2234
2022-05-11 09:30:46; hka-aqm-n005;  24.16;  43.06;   487;   623;    41;    10;  -106;  -106;   6.5; drag-outd-01; 2; 8; 125000; 2235
2022-05-11 09:45:52; hka-aqm-n005;  24.28;  42.77;   486;   695;    43;    11;  -118;  -118;  -6.5; drag-lps8-02; 7; 8; 125000; 2236
2022-05-11 10:00:58; hka-aqm-n005;  24.37;  42.51;   488;   671;    44;    11;  -107;  -107;   8.8; drag-outd-01; 4; 8; 125000; 2237
2022-05-11 10:16:04; hka-aqm-n005;  24.47;  42.24;   484;   646;    46;    11;  -104;  -104;   8.0; drag-outd-01; 1; 8; 125000; 2238
2022-05-11 10:31:10; hka-aqm-n005;  24.60;  41.98;   489;   655;    50;    13;  -119;  -119;  -3.8; drag-lps8-02; 5; 8; 125000; 2239
2022-05-11 10:46:17; hka-aqm-n005;  24.70;  41.66;   483;   750;    55;    14;  -107;  -107;   9.0; drag-outd-01; 3; 8; 125000; 2240
2022-05-11 11:01:24; hka-aqm-n005;  24.80;  41.36;   480;   690;    61;    16;  -109;  -109;   6.5; drag-outd-01; 6; 8; 125000; 2241
2022-05-11 11:16:30; hka-aqm-n005;  24.91;  41.10;   488;   690;    67;    19;  -124;  -124; -10.2; drag-lps8-02; 7; 8; 125000; 2242
2022-05-11 11:29:24; hka-aqm-n005;  25.02;  40.97;   481;   687;   464;   158;  -120;  -120;  -6.8; drag-lps8-02; 0; 8; 125000; 2243
2022-05-11 11:29:44; hka-aqm-n005;  25.04;  40.84;   480;   688;   725;   253;  -120;  -120;  -6.0; drag-lps8-02; 5; 8; 125000; 2244
2022-05-11 11:30:05; hka-aqm-n005;  25.00;  40.81;   480;   701;  1057;   372;  -105;  -105;   9.2; drag-outd-01; 4; 8; 125000; 2245
2022-05-11 11:30:25; hka-aqm-n005;  25.03;  40.87;   480;   695;  1373;   486;  -112;  -112;   6.0; drag-outd-01; 6; 8; 125000; 2246
2022-05-11 11:30:44; hka-aqm-n005;  25.03;  41.10;   480;   691;  1668;   593;  -119;  -119;  -0.8; drag-outd-01; 1; 8; 125000; 2247
2022-05-11 11:31:04; hka-aqm-n005;  25.07;  41.10;   480;   704;  1911;   682;  -101;  -101;  10.0; drag-outd-01; 3; 8; 125000; 2248
2022-05-11 11:31:24; hka-aqm-n005;  25.08;  41.00;   480;   699;  2039;   730;  -121;  -121; -11.2; drag-lps8-02; 2; 8; 125000; 2249
2022-05-11 11:41:04; hka-aqm-n005;  26.09;  39.07;   480;   684;  1725;   605;  -105;  -105;   9.0; drag-outd-01; 4; 8; 125000; 2250
2022-05-11 11:41:24; hka-aqm-n005;  26.14;  38.87;   480;   711;  1786;   625;  -107;  -107;   9.2; drag-outd-01; 7; 8; 125000; 2251
2022-05-11 11:56:31; hka-aqm-n005;  28.04;  34.86;   481;   750;  1160;   392;  -124;  -124; -11.0; drag-lps8-02; 0; 8; 125000; 2252
2022-05-11 12:11:37; hka-aqm-n005;  29.71;  31.98;   476;   755;   648;   220;  -115;  -115;   0.2; drag-outd-01; 2; 8; 125000; 2253
2022-05-11 12:26:44; hka-aqm-n005;  30.52;  30.40;   484;   745;   717;   248;  -116;  -116;  -9.8; drag-lps8-02; 3; 8; 125000; 2254
2022-05-11 12:31:46; hka-aqm-n005;  30.16;  30.60;   484;   721;   431;   149;  -117;  -117;  -9.0; drag-lps8-02; 6; 8; 125000; 2255
2022-05-11 12:32:04; hka-aqm-n005;  30.26;  30.70;   481;   735;   374;   129;  -103;  -103;   9.8; drag-outd-01; 1; 8; 125000; 2256
2022-05-11 12:32:44; hka-aqm-n005;  30.18;  30.87;   483;   746;   243;    83;  -113;  -113;   2.0; drag-outd-01; 5; 8; 125000; 2257
2022-05-11 12:47:50; hka-aqm-n005;  29.38;  32.15;   476;   755;   147;    52;  -119;  -119;  -6.2; drag-lps8-02; 4; 8; 125000; 2258
2022-05-11 13:02:56; hka-aqm-n005;  28.53;  33.76;   479;   786;   135;    51;  -118;  -118; -12.2; drag-lps8-02; 3; 8; 125000; 2259
2022-05-11 13:18:02; hka-aqm-n005;  28.00;  34.59;   477;   741;   112;    44;  -103;  -103;  10.5; drag-outd-01; 6; 8; 125000; 2260
