# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-04-12 00:08:05; hka-aqm-n112;  20.22;  35.52;   465;  1096;    27;     3;     2;     0;  -129;  -129;  -9.0; drag-lps8-01; 7; 11; 125000; 7821
2023-04-12 00:23:15; hka-aqm-n112;  20.21;  35.62;   460;  1078;    29;     5;     4;    28;  -129;  -129;  -8.8; drag-lps8-01; 5; 11; 125000; 7822
2023-04-12 00:38:22; hka-aqm-n112;  20.21;  35.66;   462;  1093;    27;     3;     0;     0;  -130;  -130; -10.8; drag-lps8-01; 1; 11; 125000; 7823
2023-04-12 00:53:29; hka-aqm-n112;  20.21;  35.66;   467;  1078;    27;     3;     1;     0;  -132;  -132; -11.5; drag-lps8-01; 3; 11; 125000; 7824
2023-04-12 01:08:36; hka-aqm-n112;  20.20;  35.66;   467;  1086;    29;     5;     4;    28;  -128;  -128;  -9.5; drag-lps8-01; 6; 11; 125000; 7825
2023-04-12 01:23:43; hka-aqm-n112;  20.22;  35.59;   469;  1077;    29;     5;     1;     0;  -129;  -129;  -8.8; drag-lps8-01; 4; 11; 125000; 7826
2023-04-12 01:38:50; hka-aqm-n112;  20.18;  34.66;   451;  1082;    27;     3;     1;     0;  -132;  -132; -12.2; drag-lps8-01; 2; 11; 125000; 7827
2023-04-12 01:53:57; hka-aqm-n112;  20.19;  34.29;   438;  1015;    27;     3;     4;    28;  -127;  -127;  -8.8; drag-lps8-01; 5; 11; 125000; 7828
2023-04-12 02:09:04; hka-aqm-n112;  20.17;  34.59;   435;  1006;    27;     3;     0;     0;  -129;  -129;  -9.2; drag-lps8-01; 4; 11; 125000; 7829
2023-04-12 02:24:11; hka-aqm-n112;  20.18;  35.72;   436;   990;    27;     3;     0;     0;  -130;  -130;  -9.2; drag-lps8-01; 7; 11; 125000; 7830
2023-04-12 02:39:19; hka-aqm-n112;  20.17;  37.18;   432;   995;    29;     5;     4;    28;  -132;  -132; -11.8; drag-lps8-01; 2; 11; 125000; 7831
2023-04-12 02:54:26; hka-aqm-n112;  20.20;  38.37;   437;   962;    27;     3;     0;     0;  -132;  -132; -11.5; drag-lps8-01; 3; 11; 125000; 7832
2023-04-12 03:09:35; hka-aqm-n112;  20.20;  39.43;   429;  1014;    27;     3;     4;    28;  -129;  -129; -11.2; drag-lps8-01; 1; 11; 125000; 7833
2023-04-12 03:24:42; hka-aqm-n112;  20.21;  40.12;   430;  1039;    27;     3;     0;     0;  -130;  -130;  -9.5; drag-lps8-01; 6; 11; 125000; 7834
2023-04-12 03:39:49; hka-aqm-n112;  20.22;  40.64;   427;  1061;    27;     3;     0;     0;  -130;  -130;  -9.0; drag-lps8-01; 0; 11; 125000; 7835
2023-04-12 03:54:56; hka-aqm-n112;  20.20;  41.20;   433;  1070;    27;     3;     4;    28;  -130;  -130;  -9.0; drag-lps8-01; 7; 11; 125000; 7836
2023-04-12 04:10:03; hka-aqm-n112;  20.20;  41.72;   435;  1074;    29;     5;     0;     0;  -130;  -130;  -9.5; drag-lps8-01; 0; 11; 125000; 7837
2023-04-12 04:25:10; hka-aqm-n112;  20.19;  42.02;   436;  1122;    27;     3;     0;     0;  -128;  -128;  -9.0; drag-lps8-01; 4; 11; 125000; 7838
2023-04-12 04:40:17; hka-aqm-n112;  20.20;  42.44;   435;  1168;    29;     5;     4;    28;  -132;  -132; -12.5; drag-lps8-01; 2; 11; 125000; 7839
2023-04-12 04:55:24; hka-aqm-n112;  20.18;  42.57;   443;  1174;    27;     3;     0;     0;  -131;  -131; -11.2; drag-lps8-01; 3; 11; 125000; 7840
2023-04-12 05:10:31; hka-aqm-n112;  20.18;  42.57;   443;  1184;    27;     3;     0;     0;  -129;  -129;  -9.8; drag-lps8-01; 6; 11; 125000; 7841
2023-04-12 05:25:41; hka-aqm-n112;  20.20;  42.70;   446;  1176;    27;     3;     0;     0;  -129;  -129;  -9.0; drag-lps8-01; 5; 11; 125000; 7842
2023-04-12 05:40:48; hka-aqm-n112;  20.18;  42.80;   438;  1135;    27;     3;     1;     0;  -131;  -131; -10.8; drag-lps8-01; 1; 11; 125000; 7843
2023-04-12 05:55:55; hka-aqm-n112;  20.16;  42.83;   439;  1145;    27;     3;     4;    28;  -135;  -135; -14.0; drag-lps8-01; 7; 11; 125000; 7844
2023-04-12 06:11:02; hka-aqm-n112;  20.21;  42.54;   442;  1179;    29;     5;     0;     0;  -128;  -128;  -8.8; drag-lps8-01; 4; 11; 125000; 7845
2023-04-12 06:26:09; hka-aqm-n112;  20.20;  42.60;   439;  1167;    27;     3;     1;     0;  -129;  -129;  -8.8; drag-lps8-01; 5; 11; 125000; 7846
2023-04-12 06:41:16; hka-aqm-n112;  20.22;  42.64;   434;  1147;    27;     3;     4;    28;  -131;  -131; -10.8; drag-lps8-01; 1; 11; 125000; 7847
2023-04-12 06:56:23; hka-aqm-n112;  20.24;  42.80;   444;  1210;    28;     3;     0;     0;  -131;  -131;  -9.8; drag-lps8-01; 0; 11; 125000; 7848
2023-04-12 07:11:30; hka-aqm-n112;  20.26;  42.99;   442;  1168;    29;     5;     1;     0;  -128;  -128; -10.2; drag-lps8-01; 6; 11; 125000; 7849
2023-04-12 07:26:37; hka-aqm-n112;  20.34;  42.96;   444;  1230;    27;     3;     4;    28;  -131;  -131; -11.0; drag-lps8-01; 3; 11; 125000; 7850
2023-04-12 07:41:44; hka-aqm-n112;  20.24;  43.55;   442;  1241;    28;     3;     1;     0;  -131;  -131; -11.2; drag-lps8-01; 2; 11; 125000; 7851
2023-04-12 07:56:54; hka-aqm-n112;  20.24;  43.81;   440;  1308;    27;     3;     4;    28;  -132;  -132; -12.0; drag-lps8-01; 0; 11; 125000; 7852
2023-04-12 08:12:01; hka-aqm-n112;  20.36;  45.30;   455;  1381;    49;     6;     1;     0;  -132;  -132; -12.0; drag-lps8-01; 4; 11; 125000; 7853
2023-04-12 08:35:53; hka-aqm-n112;  20.51;  53.03;   459;  1415;    48;     5;     1;     0;  -136;  -136; -15.2; drag-lps8-01; 7; 11; 125000; 7856
2023-04-12 08:37:24; hka-aqm-n112;  20.52;  48.64;   460;  1491;    47;     5;     0;     0;  -134;  -134; -15.2; drag-lps8-01; 6; 11; 125000; 7857
2023-04-12 08:52:31; hka-aqm-n112;  20.61;  49.85;   448;  1516;    29;     3;     1;     0;  -132;  -132; -13.5; drag-lps8-01; 5; 11; 125000; 7858
2023-04-12 08:55:13; hka-aqm-n112;  20.63;  48.35;   444;  1355;    32;     5;     1;     0;  -134;  -134; -15.0; drag-lps8-01; 1; 11; 125000; 7859
2023-04-12 09:10:20; hka-aqm-n112;  20.54;  48.07;   437;  1476;    31;     5;     1;     0;  -132;  -132; -11.2; drag-lps8-01; 0; 11; 125000; 7860
2023-04-12 09:25:27; hka-aqm-n112;  20.32;  48.00;   444;  1410;    29;     3;     1;     0;  -135;  -135; -14.2; drag-lps8-01; 7; 11; 125000; 7861
2023-04-12 09:40:34; hka-aqm-n112;  20.62;  47.30;   483;  1437;    54;     8;     2;    11;  -135;  -135; -15.2; drag-lps8-01; 3; 11; 125000; 7862
2023-04-12 09:55:41; hka-aqm-n112;  20.85;  48.71;   628;  1706;    60;    10;     2;    11;  -125;  -125; -11.2; drag-lps8-01; 6; 11; 125000; 7863
2023-04-12 10:10:48; hka-aqm-n112;  21.02;  49.54;   682;  1847;    58;     8;     2;    12;  -134;  -134; -14.0; drag-lps8-01; 1; 11; 125000; 7864
2023-04-12 10:25:55; hka-aqm-n112;  21.13;  50.24;   713;  1869;    65;    11;     4;    20;  -129;  -129;  -9.2; drag-lps8-01; 4; 11; 125000; 7865
2023-04-12 10:41:03; hka-aqm-n112;  21.18;  49.15;   697;  1717;    59;    11;     0;    15;  -130;  -130;  -9.2; drag-lps8-01; 5; 11; 125000; 7866
2023-04-12 10:43:13; hka-aqm-n112;  21.19;  49.66;   697;  2002;    56;     8;     4;    20;  -136;  -136; -17.5; drag-lps8-01; 2; 11; 125000; 7867
2023-04-12 10:58:20; hka-aqm-n112;  21.22;  48.51;   690;  1932;    54;     8;     2;    12;  -130;  -130; -12.5; drag-lps8-01; 3; 11; 125000; 7868
2023-04-12 11:08:34; hka-aqm-n112;  21.30;  49.09;   692;  1687;    59;    10;     5;    22;  -134;  -134; -14.5; drag-lps8-01; 1; 11; 125000; 7869
2023-04-12 11:23:41; hka-aqm-n112;  21.14;  47.71;   592;  1483;    44;     8;     0;     0;  -130;  -130; -11.5; drag-lps8-01; 6; 11; 125000; 7870
2023-04-12 11:25:33; hka-aqm-n112;  21.14;  47.74;   575;  1381;    45;    10;     5;    20;  -133;  -133; -12.0; drag-lps8-01; 0; 11; 125000; 7871
2023-04-12 11:40:40; hka-aqm-n112;  20.92;  47.10;   475;  1182;    46;     9;     0;     0;  -133;  -133; -11.8; drag-lps8-01; 7; 11; 125000; 7872
2023-04-12 11:55:47; hka-aqm-n112;  20.77;  46.78;   436;   996;    50;    10;     1;     0;  -130;  -130;  -9.5; drag-lps8-01; 4; 11; 125000; 7873
2023-04-12 12:10:54; hka-aqm-n112;  20.66;  46.91;   427;   963;    50;    12;     2;     0;  -132;  -132; -13.5; drag-lps8-01; 2; 11; 125000; 7874
2023-04-12 12:26:01; hka-aqm-n112;  20.57;  47.01;   440;   885;    52;    11;     0;     0;  -130;  -130; -10.2; drag-lps8-01; 5; 11; 125000; 7875
2023-04-12 12:41:08; hka-aqm-n112;  20.61;  47.07;   431;   946;    54;    11;     1;     0;  -132;  -132; -11.5; drag-lps8-01; 7; 11; 125000; 7876
2023-04-12 12:56:15; hka-aqm-n112;  20.61;  47.04;   425;   944;    64;    16;     2;     2;  -129;  -129;  -9.2; drag-lps8-01; 4; 11; 125000; 7877
2023-04-12 13:11:22; hka-aqm-n112;  20.54;  46.91;   417;   930;    60;    13;     1;     0;  -132;  -132; -11.0; drag-lps8-01; 0; 11; 125000; 7878
2023-04-12 13:26:29; hka-aqm-n112;  20.50;  46.39;   425;   904;    55;    12;     1;     0;  -129;  -129;  -9.0; drag-lps8-01; 5; 11; 125000; 7879
2023-04-12 13:41:36; hka-aqm-n112;  20.44;  46.01;   416;   909;    47;     9;     1;     0;  -132;  -132; -13.0; drag-lps8-01; 1; 11; 125000; 7880
2023-04-12 13:56:43; hka-aqm-n112;  20.44;  45.39;   417;   932;    46;     9;     1;     0;  -131;  -131; -10.8; drag-lps8-01; 3; 11; 125000; 7881
2023-04-12 14:11:51; hka-aqm-n112;  20.48;  44.71;   422;   895;    37;     6;     1;     0;  -128;  -128; -10.8; drag-lps8-01; 6; 11; 125000; 7882
2023-04-12 14:26:58; hka-aqm-n112;  20.44;  44.20;   414;   810;    46;     9;     1;     0;  -132;  -132; -12.2; drag-lps8-01; 2; 11; 125000; 7883
2023-04-12 14:42:05; hka-aqm-n112;  20.46;  44.13;   414;   866;    47;     9;     1;     0;  -130;  -130;  -9.8; drag-lps8-01; 6; 11; 125000; 7884
2023-04-12 14:57:14; hka-aqm-n112;  20.42;  44.00;   420;   855;    46;     9;     3;     2;  -128;  -128;  -8.0; drag-lps8-01; 5; 11; 125000; 7885
2023-04-12 15:12:21; hka-aqm-n112;  20.41;  44.33;   431;   879;    51;    10;     0;     0;  -134;  -134; -10.5; drag-lps8-01; 0; 11; 125000; 7886
2023-04-12 15:27:28; hka-aqm-n112;  20.42;  44.33;   418;   916;    61;    13;     1;     0;  -128;  -128;  -8.0; drag-lps8-01; 4; 11; 125000; 7887
2023-04-12 15:42:35; hka-aqm-n112;  20.54;  44.13;   419;   879;    44;     8;     3;     2;  -132;  -132; -11.5; drag-lps8-01; 1; 11; 125000; 7888
2023-04-12 15:57:42; hka-aqm-n112;  20.48;  44.65;   413;   820;    36;     7;     0;     0;  -129;  -129; -10.2; drag-lps8-01; 3; 11; 125000; 7889
2023-04-12 16:12:49; hka-aqm-n112;  20.48;  46.27;   414;   897;    30;     4;     0;     0;  -133;  -133; -12.2; drag-lps8-01; 7; 11; 125000; 7890
2023-04-12 16:27:56; hka-aqm-n112;  20.47;  47.74;   421;   870;    35;     7;     0;     0;  -133;  -133; -12.8; drag-lps8-01; 2; 11; 125000; 7891
2023-04-12 16:43:03; hka-aqm-n112;  20.43;  46.68;   420;   895;    32;     4;     0;     0;  -132;  -132; -12.5; drag-lps8-01; 5; 11; 125000; 7892
2023-04-12 16:58:10; hka-aqm-n112;  20.44;  46.39;   421;   917;    44;     8;     0;     0;  -133;  -133; -13.2; drag-lps8-01; 1; 11; 125000; 7893
2023-04-12 17:13:18; hka-aqm-n112;  20.49;  47.07;   417;   889;    41;     7;     0;     0;  -130;  -130; -10.8; drag-lps8-01; 6; 11; 125000; 7894
2023-04-12 17:28:25; hka-aqm-n112;  20.46;  48.07;   419;   931;    43;     8;     0;     0;  -132;  -132; -11.0; drag-lps8-01; 7; 11; 125000; 7895
2023-04-12 17:43:32; hka-aqm-n112;  20.40;  48.00;   424;   978;    39;     6;     3;     2;  -130;  -130; -11.2; drag-lps8-01; 3; 11; 125000; 7896
2023-04-12 17:58:39; hka-aqm-n112;  20.42;  47.46;   421;   994;    41;     7;     1;     0;  -129;  -129;  -9.0; drag-lps8-01; 4; 11; 125000; 7897
2023-04-12 18:13:47; hka-aqm-n112;  20.45;  47.30;   423;  1023;    43;     8;     0;     0;  -132;  -132; -12.8; drag-lps8-01; 2; 11; 125000; 7898
2023-04-12 18:28:54; hka-aqm-n112;  20.46;  46.91;   417;  1002;    37;     6;     3;     2;  -132;  -132; -10.5; drag-lps8-01; 0; 11; 125000; 7899
2023-04-12 18:44:01; hka-aqm-n112;  20.41;  46.43;   419;  1024;    37;     7;     1;     0;  -131;  -131; -12.0; drag-lps8-01; 1; 11; 125000; 7900
2023-04-12 18:59:08; hka-aqm-n112;  20.38;  45.36;   417;   930;    32;     4;     1;     0;  -131;  -131; -10.8; drag-lps8-01; 3; 11; 125000; 7901
2023-04-12 19:14:15; hka-aqm-n112;  20.40;  44.59;   415;   926;    32;     6;     3;     2;  -130;  -130;  -9.5; drag-lps8-01; 7; 11; 125000; 7902
2023-04-12 19:29:22; hka-aqm-n112;  20.36;  43.61;   416;   958;    29;     3;     0;     0;  -131;  -131; -10.8; drag-lps8-01; 0; 11; 125000; 7903
2023-04-12 19:44:29; hka-aqm-n112;  20.36;  42.70;   421;   902;    29;     4;     0;     0;  -128;  -128; -10.5; drag-lps8-01; 6; 11; 125000; 7904
2023-04-12 19:59:36; hka-aqm-n112;  20.35;  42.11;   418;   898;    28;     3;     0;     0;  -132;  -132; -13.5; drag-lps8-01; 2; 11; 125000; 7905
2023-04-12 20:14:43; hka-aqm-n112;  20.34;  41.95;   421;   829;    29;     5;     1;     0;  -128;  -128;  -9.0; drag-lps8-01; 5; 11; 125000; 7906
2023-04-12 20:29:50; hka-aqm-n112;  20.33;  41.66;   421;   881;    29;     5;     0;     0;  -128;  -128;  -9.2; drag-lps8-01; 4; 11; 125000; 7907
2023-04-12 20:44:59; hka-aqm-n112;  20.32;  41.33;   417;   839;    27;     3;     0;     0;  -132;  -132; -12.2; drag-lps8-01; 2; 11; 125000; 7908
2023-04-12 21:00:06; hka-aqm-n112;  20.34;  41.13;   418;   829;    29;     5;     1;     0;  -131;  -131; -10.2; drag-lps8-01; 0; 11; 125000; 7909
2023-04-12 21:15:13; hka-aqm-n112;  20.34;  41.13;   421;   836;    27;     3;     3;     2;  -130;  -130;  -9.0; drag-lps8-01; 5; 11; 125000; 7910
2023-04-12 21:30:20; hka-aqm-n112;  20.38;  41.66;   425;   864;    27;     3;     1;     0;  -130;  -130;  -9.8; drag-lps8-01; 7; 11; 125000; 7911
2023-04-12 21:45:27; hka-aqm-n112;  20.31;  42.57;   414;   759;    27;     3;     1;     0;  -129;  -129;  -9.0; drag-lps8-01; 4; 11; 125000; 7912
2023-04-12 22:00:34; hka-aqm-n112;  20.38;  42.77;   414;   817;    27;     3;     1;     0;  -130;  -130; -11.0; drag-lps8-01; 3; 11; 125000; 7913
2023-04-12 22:15:41; hka-aqm-n112;  20.38;  42.67;   418;   828;    29;     5;     1;     0;  -130;  -130; -10.0; drag-lps8-01; 6; 11; 125000; 7914
2023-04-12 22:30:48; hka-aqm-n112;  20.34;  42.96;   417;   857;    27;     3;     0;     0;  -132;  -132; -11.5; drag-lps8-01; 1; 11; 125000; 7915
2023-04-12 22:45:55; hka-aqm-n112;  20.37;  43.35;   425;   898;    29;     5;     1;     0;  -129;  -129;  -9.2; drag-lps8-01; 4; 11; 125000; 7916
2023-04-12 23:01:03; hka-aqm-n112;  20.34;  43.55;   421;   921;    27;     3;     1;     0;  -129;  -129;  -9.0; drag-lps8-01; 5; 11; 125000; 7917
2023-04-12 23:16:10; hka-aqm-n112;  20.29;  43.12;   417;   907;    27;     3;     0;     0;  -130;  -130;  -9.2; drag-lps8-01; 7; 11; 125000; 7918
2023-04-12 23:31:18; hka-aqm-n112;  20.33;  42.44;   421;   902;    29;     5;     1;     0;  -130;  -130; -10.5; drag-lps8-01; 6; 11; 125000; 7919
2023-04-12 23:47:55; hka-aqm-n112;  20.32;  41.98;   417;   877;    27;     3;     2;     0;  -133;  -133; -13.0; drag-lps8-01; 2; 11; 125000; 7921
