# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.0
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2022-05-14 00:12:30; hka-aqm-n005;  25.02;  36.25;   435;  1040;    12;     1;  -111;  -111;   7.0; drag-outd-01; 3; 8; 125000; 2649
2022-05-14 00:27:37; hka-aqm-n005;  24.92;  36.32;   437;  1040;    12;     1;  -111;  -111;   7.5; drag-outd-01; 0; 8; 125000; 2650
2022-05-14 00:57:49; hka-aqm-n005;  24.81;  36.75;   435;   976;    12;     1;  -111;  -111;   6.5; drag-outd-01; 3; 8; 125000; 2652
2022-05-14 01:12:57; hka-aqm-n005;  24.77;  36.98;   439;  1017;    12;     1;  -112;  -112;   4.5; drag-outd-01; 6; 8; 125000; 2653
2022-05-14 01:28:03; hka-aqm-n005;  24.66;  37.12;   444;   921;    12;     1;  -110;  -110;   5.2; drag-outd-01; 4; 8; 125000; 2654
2022-05-14 01:43:09; hka-aqm-n005;  24.52;  37.45;   439;   990;    12;     1;  -124;  -124; -10.5; drag-lps8-02; 7; 8; 125000; 2655
2022-05-14 01:58:18; hka-aqm-n005;  24.44;  37.51;   444;   994;    12;     1;  -107;  -107;   8.8; drag-outd-01; 1; 8; 125000; 2656
2022-05-14 02:13:24; hka-aqm-n005;  24.35;  37.91;   441;   930;    12;     1;  -111;  -111;   0.8; drag-outd-01; 5; 8; 125000; 2657
2022-05-14 02:28:30; hka-aqm-n005;  24.26;  38.24;   441;   991;    13;     2;  -103;  -103;   7.2; drag-outd-01; 2; 8; 125000; 2658
2022-05-14 02:43:37; hka-aqm-n005;  24.18;  38.37;   446;   904;    12;     1;  -109;  -109;   6.2; drag-outd-01; 0; 8; 125000; 2659
2022-05-14 02:58:44; hka-aqm-n005;  24.12;  38.51;   447;   890;    12;     1;  -110;  -110;   6.0; drag-outd-01; 3; 8; 125000; 2660
2022-05-14 03:13:50; hka-aqm-n005;  24.06;  38.18;   442;   925;    12;     1;  -108;  -108;   6.8; drag-outd-01; 1; 8; 125000; 2661
2022-05-14 03:28:58; hka-aqm-n005;  24.01;  38.31;   456;   894;    13;     1;  -119;  -119;  -8.0; drag-lps8-02; 4; 8; 125000; 2662
2022-05-14 03:44:04; hka-aqm-n005;  23.97;  38.57;   443;   892;    13;     2;  -125;  -125; -12.0; drag-lps8-02; 7; 8; 125000; 2663
2022-05-14 03:59:10; hka-aqm-n005;  23.94;  38.51;   444;   908;    12;     1;  -120;  -120;  -5.0; drag-lps8-02; 5; 8; 125000; 2664
2022-05-14 04:14:17; hka-aqm-n005;  23.90;  38.11;   444;   811;    12;     1;  -111;  -111;   5.5; drag-outd-01; 6; 8; 125000; 2665
2022-05-14 04:29:23; hka-aqm-n005;  23.81;  38.57;   447;   850;    12;     1;  -108;  -108;   7.2; drag-outd-01; 0; 8; 125000; 2666
2022-05-14 04:44:29; hka-aqm-n005;  23.71;  38.70;   447;   821;    12;     1;   -99;   -99;   6.8; drag-outd-01; 2; 8; 125000; 2667
2022-05-14 04:59:35; hka-aqm-n005;  23.61;  38.44;   447;   816;    12;     1;  -107;  -107;   8.2; drag-outd-01; 3; 8; 125000; 2668
2022-05-14 05:14:41; hka-aqm-n005;  23.50;  38.80;   449;   800;    12;     1;  -108;  -108;   6.5; drag-outd-01; 7; 8; 125000; 2669
2022-05-14 05:29:48; hka-aqm-n005;  23.44;  39.10;   452;   781;    13;     2;  -107;  -107;   6.5; drag-outd-01; 4; 8; 125000; 2670
2022-05-14 05:44:54; hka-aqm-n005;  23.36;  39.03;   455;   800;    13;     1;  -107;  -107;   6.2; drag-outd-01; 6; 8; 125000; 2671
2022-05-14 06:00:00; hka-aqm-n005;  23.30;  39.16;   447;   774;    16;     2;  -119;  -119;  -6.8; drag-lps8-02; 5; 8; 125000; 2672
2022-05-14 06:15:06; hka-aqm-n005;  23.22;  39.16;   450;   764;    18;     3;  -108;  -108;   2.2; drag-outd-01; 1; 8; 125000; 2673
2022-05-14 06:30:12; hka-aqm-n005;  23.13;  39.23;   455;   762;    20;     3;  -109;  -109;   6.2; drag-outd-01; 0; 8; 125000; 2674
2022-05-14 06:45:19; hka-aqm-n005;  23.08;  39.46;   453;   721;    23;     4;  -112;  -112;   5.2; drag-outd-01; 6; 8; 125000; 2675
2022-05-14 07:00:25; hka-aqm-n005;  23.11;  39.16;   458;   729;    24;     4;  -107;  -107;   8.2; drag-outd-01; 1; 8; 125000; 2676
2022-05-14 07:15:31; hka-aqm-n005;  23.13;  39.03;   457;   768;    25;     5;  -111;  -111;   6.0; drag-outd-01; 7; 8; 125000; 2677
2022-05-14 07:30:37; hka-aqm-n005;  23.18;  38.77;   447;   754;    27;     5;  -121;  -121;  -9.2; drag-lps8-02; 4; 8; 125000; 2678
2022-05-14 07:45:44; hka-aqm-n005;  23.19;  38.93;   451;   789;    29;     6;  -111;  -111;   5.2; drag-outd-01; 3; 8; 125000; 2679
