# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.0
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2022-05-04 00:00:41; hka-aqm-n005;  21.55;  45.72;   483;   882;    13;     2;  -114;  -114;   2.2; drag-outd-01; 4; 8; 125000; 1233
2022-05-04 00:15:49; hka-aqm-n005;  21.51;  46.01;   487;   890;    12;     1;  -115;  -115;  -8.0; drag-lps8-02; 3; 8; 125000; 1234
2022-05-04 00:30:55; hka-aqm-n005;  21.43;  46.01;   492;   938;    13;     2;  -112;  -112;  -0.2; drag-lps8-02; 5; 8; 125000; 1235
2022-05-04 00:46:01; hka-aqm-n005;  21.37;  46.01;   498;   864;    12;     1;  -114;  -114;   3.8; drag-outd-01; 0; 8; 125000; 1236
2022-05-04 01:01:08; hka-aqm-n005;  21.28;  45.85;   492;   832;    13;     2;  -115;  -115;   1.5; drag-outd-01; 4; 8; 125000; 1237
2022-05-04 01:16:14; hka-aqm-n005;  21.25;  46.20;   493;   919;    12;     1;  -113;  -113;   4.2; drag-outd-01; 1; 8; 125000; 1238
2022-05-04 01:31:20; hka-aqm-n005;  21.23;  46.46;   495;   907;    13;     2;  -112;  -112;   1.2; drag-outd-01; 7; 8; 125000; 1239
2022-05-04 01:46:26; hka-aqm-n005;  21.24;  46.46;   498;   878;    13;     1;  -117;  -117;  -9.0; drag-lps8-02; 6; 8; 125000; 1240
2022-05-04 02:01:32; hka-aqm-n005;  21.24;  46.43;   495;   877;    13;     2;  -113;  -113;   2.8; drag-outd-01; 2; 8; 125000; 1241
2022-05-04 02:16:38; hka-aqm-n005;  21.24;  46.39;   499;   812;    12;     1;  -120;  -120;  -1.5; drag-outd-01; 4; 8; 125000; 1242
2022-05-04 02:31:45; hka-aqm-n005;  21.18;  46.43;   501;   863;    12;     1;  -124;  -124;  -4.5; drag-outd-01; 3; 8; 125000; 1243
2022-05-04 02:46:51; hka-aqm-n005;  21.08;  46.36;   509;   829;    12;     1;  -116;  -116;   1.8; drag-outd-01; 0; 8; 125000; 1244
2022-05-04 03:01:57; hka-aqm-n005;  21.02;  46.49;   501;   837;    12;     1;  -116;  -116;  -1.2; drag-outd-01; 6; 8; 125000; 1245
2022-05-04 03:17:03; hka-aqm-n005;  21.00;  46.39;   504;   808;    12;     1;  -123;  -123; -11.8; drag-lps8-02; 2; 8; 125000; 1246
2022-05-04 03:32:10; hka-aqm-n005;  20.90;  46.56;   507;   873;    12;     1;  -111;  -111;   3.5; drag-outd-01; 1; 8; 125000; 1247
2022-05-04 03:47:16; hka-aqm-n005;  20.81;  46.68;   508;   780;    12;     1;  -115;  -115;   2.0; drag-outd-01; 7; 8; 125000; 1248
2022-05-04 04:02:22; hka-aqm-n005;  20.74;  46.72;   507;   811;    12;     1;  -113;  -113;   0.2; drag-outd-01; 5; 8; 125000; 1249
2022-05-04 04:17:30; hka-aqm-n005;  20.72;  46.72;   510;   729;    12;     1;  -114;  -114;   2.2; drag-outd-01; 6; 8; 125000; 1250
2022-05-04 04:32:49; hka-aqm-n005;  20.68;  46.65;   514;   770;    12;     1;  -107;  -107;   0.2; drag-lps8-02; 4; 8; 125000; 1252
2022-05-04 04:48:06; hka-aqm-n005;  20.63;  46.68;   510;   747;    13;     2;  -108;  -108;   4.5; drag-lps8-02; 5; 8; 125000; 1254
2022-05-04 05:03:24; hka-aqm-n005;  20.58;  46.75;   511;   683;    13;     2;  -108;  -108;  -0.5; drag-lps8-02; 2; 8; 125000; 1256
2022-05-04 05:18:30; hka-aqm-n005;  20.60;  46.65;   512;   737;    12;     1;  -102;  -102;  10.5; drag-outd-01; 0; 8; 125000; 1257
2022-05-04 05:33:36; hka-aqm-n005;  20.62;  46.52;   510;   737;    12;     1;  -102;  -102;  10.8; drag-outd-01; 7; 8; 125000; 1258
2022-05-04 05:48:42; hka-aqm-n005;  20.62;  46.62;   513;   825;    13;     1;  -117;  -117;  -8.8; drag-lps8-02; 1; 8; 125000; 1259
2022-05-04 06:03:49; hka-aqm-n005;  20.63;  46.65;   513;   786;    14;     2;   -98;   -98;   8.5; drag-outd-01; 2; 8; 125000; 1260
2022-05-04 06:18:55; hka-aqm-n005;  20.63;  46.72;   511;   844;    18;     3;  -103;  -103;   6.8; drag-lps8-02; 5; 8; 125000; 1261
2022-05-04 06:34:02; hka-aqm-n005;  20.68;  46.65;   507;   743;    24;     6;  -101;  -101;  11.5; drag-outd-01; 0; 8; 125000; 1262
2022-05-04 06:49:19; hka-aqm-n005;  20.71;  46.52;   508;   673;    27;     7;  -105;  -105;   9.5; drag-outd-01; 3; 8; 125000; 1264
2022-05-04 07:04:36; hka-aqm-n005;  20.76;  46.39;   501;   736;    26;     5;  -103;  -103;   9.2; drag-outd-01; 0; 8; 125000; 1266
2022-05-04 07:19:43; hka-aqm-n005;  20.78;  46.17;   501;   761;    28;     6;  -106;  -106;   8.0; drag-outd-01; 3; 8; 125000; 1267
2022-05-04 07:34:51; hka-aqm-n005;  20.88;  45.85;   507;   750;    33;     7;  -103;  -103;   9.5; drag-outd-01; 6; 8; 125000; 1268
2022-05-04 07:50:11; hka-aqm-n005;  20.94;  45.62;   507;   678;    39;    10;  -106;  -106;   3.5; drag-lps8-02; 5; 8; 125000; 1270
2022-05-04 08:05:31; hka-aqm-n005;  21.02;  45.52;   498;   731;    43;    11;   -99;   -99;   8.8; drag-outd-01; 7; 8; 125000; 1272
2022-05-04 08:20:37; hka-aqm-n005;  21.08;  45.26;   495;   729;    45;    12;  -103;  -103;   9.0; drag-outd-01; 4; 8; 125000; 1273
2022-05-04 08:35:43; hka-aqm-n005;  21.14;  45.14;   495;   756;    48;    12;  -103;  -103;  10.2; drag-outd-01; 7; 8; 125000; 1274
2022-05-04 08:50:51; hka-aqm-n005;  21.20;  45.04;   500;   739;    49;    12;  -112;  -112;   3.0; drag-lps8-02; 0; 8; 125000; 1275
2022-05-04 09:06:09; hka-aqm-n005;  21.30;  44.94;   496;   701;    52;    13;  -105;  -105;   7.0; drag-outd-01; 5; 8; 125000; 1277
2022-05-04 09:21:27; hka-aqm-n005;  21.37;  44.59;   496;   735;    53;    13;  -108;  -108;   0.2; drag-lps8-02; 2; 8; 125000; 1279
2022-05-04 09:36:33; hka-aqm-n005;  21.44;  44.33;   489;   673;    56;    14;  -103;  -103;   9.8; drag-outd-01; 1; 8; 125000; 1280
2022-05-04 09:51:50; hka-aqm-n005;  21.43;  43.94;   486;   644;    61;    15;  -102;  -102;   7.2; drag-outd-01; 2; 8; 125000; 1282
2022-05-04 10:07:08; hka-aqm-n005;  21.59;  43.55;   486;   747;   125;    42;  -103;  -103;   7.0; drag-outd-01; 5; 8; 125000; 1284
2022-05-04 10:22:25; hka-aqm-n005;  21.80;  42.96;   486;   670;   134;    45;  -103;  -103;   9.2; drag-outd-01; 0; 8; 125000; 1286
2022-05-04 10:37:31; hka-aqm-n005;  22.09;  42.41;   488;   671;   110;    37;  -103;  -103;   6.2; drag-lps8-02; 4; 8; 125000; 1287
