# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.0
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2022-04-28 00:15:00; hka-aqm-n005;  20.63;  40.90;   442;   627;    12;     1;  -100;  -100;   5.8; drag-lps8-02; 1; 7; 125000; 417
2022-04-28 00:30:06; hka-aqm-n005;  20.56;  41.20;   432;   679;    12;     1;   -87;   -87;   7.0; drag-outd-01; 2; 7; 125000; 418
2022-04-28 00:45:12; hka-aqm-n005;  20.52;  41.13;   436;   668;    13;     1;   -95;   -95;   6.8; drag-lps8-02; 3; 7; 125000; 419
2022-04-28 01:00:18; hka-aqm-n005;  20.40;  41.43;   437;   675;    12;     1;   -89;   -89;   9.0; drag-outd-01; 0; 7; 125000; 420
2022-04-28 01:15:24; hka-aqm-n005;  20.28;  41.53;   435;   661;    12;     1;  -100;  -100;   8.5; drag-lps8-02; 7; 7; 125000; 421
2022-04-28 01:30:31; hka-aqm-n005;  20.24;  41.53;   436;   615;    12;     1;   -95;   -95;   8.2; drag-lps8-02; 4; 7; 125000; 422
2022-04-28 01:45:37; hka-aqm-n005;  20.18;  41.69;   435;   622;    12;     1;   -88;   -88;   9.5; drag-outd-01; 6; 7; 125000; 423
2022-04-28 02:00:43; hka-aqm-n005;  20.11;  41.79;   435;   658;    12;     1;   -88;   -88;   6.8; drag-outd-01; 5; 7; 125000; 424
2022-04-28 02:15:49; hka-aqm-n005;  20.00;  41.82;   435;   658;    12;     1;   -85;   -85;   8.8; drag-outd-01; 1; 7; 125000; 425
2022-04-28 02:30:55; hka-aqm-n005;  19.94;  41.79;   440;   652;    12;     1;  -101;  -101;   8.8; drag-lps8-02; 7; 7; 125000; 426
2022-04-28 02:46:01; hka-aqm-n005;  19.85;  41.89;   441;   643;    12;     1;   -90;   -90;   8.0; drag-outd-01; 3; 7; 125000; 427
2022-04-28 03:01:07; hka-aqm-n005;  19.79;  42.18;   442;   664;    13;     1;   -96;   -96;   7.2; drag-lps8-02; 5; 7; 125000; 428
2022-04-28 03:16:13; hka-aqm-n005;  19.73;  41.95;   444;   625;    12;     1;   -94;   -94;   8.8; drag-lps8-02; 4; 7; 125000; 429
2022-04-28 03:31:19; hka-aqm-n005;  19.74;  42.05;   438;   660;    13;     1;   -89;   -89;   9.5; drag-outd-01; 6; 7; 125000; 430
2022-04-28 03:46:25; hka-aqm-n005;  19.70;  42.05;   438;   692;    12;     1;   -87;   -87;   6.8; drag-outd-01; 2; 7; 125000; 431
2022-04-28 04:01:32; hka-aqm-n005;  19.68;  42.02;   450;   615;    12;     1;   -87;   -87;  10.0; drag-outd-01; 1; 7; 125000; 432
2022-04-28 04:16:39; hka-aqm-n005;  19.64;  41.92;   439;   628;    12;     1;  -101;  -101;   9.0; drag-lps8-02; 0; 7; 125000; 433
2022-04-28 04:31:46; hka-aqm-n005;  19.60;  42.11;   440;   636;    12;     1;   -95;   -95;   7.0; drag-lps8-02; 3; 7; 125000; 434
2022-04-28 04:47:00; hka-aqm-n005;  19.62;  41.59;   444;   636;    12;     1;   -96;   -96;   6.2; drag-lps8-02; 5; 7; 125000; 436
2022-04-28 05:02:06; hka-aqm-n005;  19.49;  41.62;   441;   644;    12;     1;   -97;   -97;  10.0; drag-lps8-02; 4; 7; 125000; 437
2022-04-28 05:17:12; hka-aqm-n005;  19.43;  41.72;   441;   659;    12;     1;  -100;  -100;   8.0; drag-lps8-02; 7; 7; 125000; 438
2022-04-28 05:32:21; hka-aqm-n005;  19.36;  41.69;   450;   648;    12;     1;  -100;  -100;   4.8; drag-lps8-02; 1; 7; 125000; 439
2022-04-28 05:47:27; hka-aqm-n005;  19.34;  41.79;   443;   740;    12;     1;  -100;  -100;   8.8; drag-lps8-02; 0; 7; 125000; 440
2022-04-28 06:02:33; hka-aqm-n005;  19.30;  41.46;   441;   641;    13;     1;   -97;   -97;   7.0; drag-lps8-02; 6; 7; 125000; 441
2022-04-28 06:17:41; hka-aqm-n005;  19.30;  41.20;   441;   646;    14;     2;   -91;   -91;   9.0; drag-outd-01; 4; 7; 125000; 442
2022-04-28 06:32:47; hka-aqm-n005;  19.27;  41.43;   450;   664;    16;     2;   -99;   -99;   6.8; drag-lps8-02; 1; 7; 125000; 443
2022-04-28 06:47:53; hka-aqm-n005;  19.24;  41.59;   444;   668;    18;     3;   -99;   -99;   5.2; drag-lps8-02; 2; 7; 125000; 444
2022-04-28 07:18:07; hka-aqm-n005;  19.32;  41.46;   443;   640;    23;     4;   -99;   -99;   8.0; drag-lps8-02; 0; 7; 125000; 446
2022-04-28 07:33:13; hka-aqm-n005;  19.64;  40.81;   441;   689;    24;     4;   -95;   -95;   7.2; drag-lps8-02; 3; 7; 125000; 447
2022-04-28 07:48:20; hka-aqm-n005;  19.85;  40.35;   446;   687;    28;     6;   -89;   -89;   9.8; drag-outd-01; 6; 7; 125000; 448
2022-04-28 08:03:26; hka-aqm-n005;  19.94;  40.15;   441;   712;    30;     6;   -90;   -90;   9.5; drag-outd-01; 7; 7; 125000; 449
2022-04-28 08:18:32; hka-aqm-n005;  20.00;  40.08;   438;   739;    33;     8;   -93;   -93;  10.2; drag-outd-01; 3; 7; 125000; 450
2022-04-28 08:33:38; hka-aqm-n005;  20.06;  40.02;   442;   650;    34;     8;   -97;   -97;   6.8; drag-lps8-02; 5; 7; 125000; 451
2022-04-28 08:48:44; hka-aqm-n005;  20.10;  39.95;   438;   707;    33;     7;   -99;   -99;   7.8; drag-lps8-02; 0; 7; 125000; 452
2022-04-28 09:03:50; hka-aqm-n005;  20.17;  39.85;   444;   705;    33;     7;   -95;   -95;   7.8; drag-lps8-02; 4; 7; 125000; 453
2022-04-28 09:18:56; hka-aqm-n005;  20.28;  39.72;   441;   765;    33;     7;  -102;  -102;   5.2; drag-lps8-02; 1; 7; 125000; 454
2022-04-28 09:34:02; hka-aqm-n005;  20.34;  39.62;   435;   700;    34;     7;   -99;   -99;   7.0; drag-lps8-02; 6; 7; 125000; 455
2022-04-28 09:49:08; hka-aqm-n005;  20.43;  39.49;   437;   798;    35;     7;  -102;  -102;   4.8; drag-lps8-02; 2; 7; 125000; 456
2022-04-28 10:04:22; hka-aqm-n005;  20.61;  39.10;   435;   811;    36;     8;  -102;  -102;   5.8; drag-lps8-02; 6; 7; 125000; 458
2022-04-28 10:19:34; hka-aqm-n005;  20.77;  38.77;   435;   746;    37;     8;  -102;  -102;   6.5; drag-lps8-02; 0; 7; 125000; 460
2022-04-28 10:34:42; hka-aqm-n005;  20.94;  38.44;   441;   840;    39;     9;  -103;  -103;   4.8; drag-lps8-02; 1; 7; 125000; 461
2022-04-28 10:49:48; hka-aqm-n005;  21.06;  38.08;   435;   756;    42;    10;   -98;   -98;   5.0; drag-lps8-02; 3; 7; 125000; 462
2022-04-28 11:04:54; hka-aqm-n005;  21.22;  37.78;   435;   809;    45;    11;  -100;  -100;   8.0; drag-lps8-02; 7; 7; 125000; 463
2022-04-28 11:20:00; hka-aqm-n005;  21.31;  37.58;   439;   753;    49;    13;   -89;   -89;  10.5; drag-outd-01; 4; 7; 125000; 464
2022-04-28 11:35:07; hka-aqm-n005;  21.34;  37.25;   433;   791;   244;    82;   -97;   -97;   7.0; drag-lps8-02; 5; 7; 125000; 465
2022-04-28 11:50:13; hka-aqm-n005;  22.52;  34.76;   435;   796;   623;   205;   -96;   -96;   5.8; drag-lps8-02; 3; 7; 125000; 466
2022-04-28 12:05:19; hka-aqm-n005;  24.21;  31.58;   435;   821;   620;   204;  -100;  -100;   7.8; drag-lps8-02; 7; 7; 125000; 467
2022-04-28 12:20:25; hka-aqm-n005;  25.63;  29.14;   443;   834;   806;   266;  -101;  -101;   5.2; drag-lps8-02; 2; 7; 125000; 468
2022-04-28 12:33:01; hka-aqm-n005;  26.03;  28.47;   441;   799;   958;   312;  -101;  -101;   7.2; drag-lps8-02; 4; 7; 125000; 469
2022-04-28 12:33:21; hka-aqm-n005;  26.06;  28.43;   441;   809;   848;   281;   -90;   -90;   9.2; drag-outd-01; 1; 7; 125000; 470
2022-04-28 12:33:41; hka-aqm-n005;  26.05;  28.53;   440;   838;   734;   249;   -91;   -91;   8.0; drag-outd-01; 0; 7; 125000; 471
2022-04-28 12:34:01; hka-aqm-n005;  26.09;  28.60;   439;   915;   627;   219;   -91;   -91;   7.0; drag-outd-01; 5; 7; 125000; 472
2022-04-28 12:34:21; hka-aqm-n005;  26.06;  28.60;   438;   888;   540;   194;  -101;  -101;   6.2; drag-lps8-02; 6; 7; 125000; 473
2022-04-28 12:37:42; hka-aqm-n005;  25.86;  28.67;   440;   968;   290;   101;   -93;   -93;   6.5; drag-outd-01; 5; 7; 125000; 474
2022-04-28 12:52:48; hka-aqm-n005;  25.11;  29.85;   446;   852;   140;    47;   -93;   -93;   9.8; drag-outd-01; 7; 7; 125000; 475
2022-04-28 13:07:54; hka-aqm-n005;  24.58;  30.90;   439;   838;   123;    43;   -99;   -99;   9.0; drag-lps8-02; 4; 7; 125000; 476
2022-04-28 13:23:02; hka-aqm-n005;  24.10;  31.31;   444;   882;    93;    35;  -100;  -100;   5.2; drag-lps8-02; 6; 7; 125000; 477
2022-04-28 13:38:08; hka-aqm-n005;  23.74;  31.88;   445;   804;   103;    40;   -82;   -82;   7.5; drag-outd-01; 2; 7; 125000; 478
2022-04-28 13:53:15; hka-aqm-n005;  23.52;  32.58;   437;   796;   132;    49;   -87;   -87;   8.8; drag-outd-01; 1; 7; 125000; 479
2022-04-28 14:08:22; hka-aqm-n005;  23.36;  32.38;   437;   817;   148;    55;  -105;  -105;   6.8; drag-lps8-02; 0; 7; 125000; 480
2022-04-28 14:17:01; hka-aqm-n005;  23.32;  32.65;   436;   833;    83;    26;  -115;  -115;  -3.8; drag-lps8-02; 2; 7; 125000; 482
2022-04-28 14:17:21; hka-aqm-n005;  23.34;  32.82;   435;   808;   153;    56;  -101;  -101;   4.5; drag-lps8-02; 6; 7; 125000; 483
2022-04-28 14:32:33; hka-aqm-n005;  23.29;  32.78;   435;   813;   177;    64;  -107;  -107;   6.8; drag-lps8-02; 0; 7; 125000; 485
2022-04-28 14:47:39; hka-aqm-n005;  23.36;  32.85;   432;   826;   192;    68;  -103;  -103;   5.2; drag-lps8-02; 1; 7; 125000; 486
