# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.0
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2022-04-12 13:57:10; hka-aqm-n005;  22.93;  33.72;   402;   466;   660;   109;  -126;  -126;  -7.0; drag-outd-01; 3; 7; 125000; 2
2022-04-12 13:58:09; hka-aqm-n005;  23.00;  33.59;   402;   470;   801;    94;  -128;  -128;  -7.8; drag-outd-01; 7; 7; 125000; 4
2022-04-12 14:13:15; hka-aqm-n005;  24.18;  32.72;   473;   589;   912;    92;   -63;   -63;  10.2; drag-lps8-01; 0; 7; 125000; 5
2022-04-12 14:23:09; hka-aqm-n005;  24.58;  32.35;   536;   672;   168;    38;   -45;   -45;   8.5; drag-lps8-01; 6; 7; 125000; 6
2022-04-12 14:29:09; hka-aqm-n005;  24.05;  32.08;   561;   565;   116;    15;   -46;   -46;   7.2; drag-lps8-01; 5; 7; 125000; 7
2022-04-12 14:29:29; hka-aqm-n005;  24.04;  31.91;   561;   596;   167;    35;   -45;   -45;   9.5; drag-lps8-01; 1; 7; 125000; 8
2022-04-12 14:44:35; hka-aqm-n005;  23.96;  32.01;   543;   555;   210;    48;   -47;   -47;   6.8; drag-lps8-01; 2; 7; 125000; 9
2022-04-12 14:45:49; hka-aqm-n005;  23.97;  32.52;   533;   537;   345;    50;  -128;  -128;  -8.0; drag-outd-01; 3; 7; 125000; 10
2022-04-12 15:16:31; hka-aqm-n005;  24.72;  30.26;   528;   450;   830;    84;   -57;   -57;   9.0; drag-lps8-01; 1; 7; 125000; 1
2022-04-12 15:17:11; hka-aqm-n005;  24.47;  29.99;   528;   450;   164;    41;   -48;   -48;   8.5; drag-lps8-01; 6; 7; 125000; 2
2022-04-12 15:32:17; hka-aqm-n005;  24.33;  28.81;   548;   470;   168;    42;   -51;   -51;   9.5; drag-lps8-01; 0; 7; 125000; 3
2022-04-12 15:47:23; hka-aqm-n005;  24.60;  28.60;   522;   519;   151;    36;   -49;   -49;   9.0; drag-lps8-01; 4; 7; 125000; 4
2022-04-12 16:02:29; hka-aqm-n005;  24.78;  28.26;   538;   572;   151;    37;   -51;   -51;   9.0; drag-lps8-01; 7; 7; 125000; 5
2022-04-12 16:17:35; hka-aqm-n005;  24.95;  28.47;   561;   681;   134;    31;   -51;   -51;   9.5; drag-lps8-01; 3; 7; 125000; 6
2022-04-12 16:32:41; hka-aqm-n005;  25.05;  28.43;   573;   624;   124;    28;   -49;   -49;   7.0; drag-lps8-01; 2; 7; 125000; 7
2022-04-12 16:47:47; hka-aqm-n005;  25.18;  28.40;   533;   588;   127;    29;   -49;   -49;   9.8; drag-lps8-01; 1; 7; 125000; 8
2022-04-12 17:48:12; hka-aqm-n005;  25.40;  28.67;   525;   689;    88;    16;  -126;  -126;  -6.8; drag-outd-01; 4; 7; 125000; 12
