# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2022-09-13 00:04:21; hka-aqm-n004;  23.50;  49.12;   472;  1460;     8;     2;     2;     1;   -60;   -60;   8.8; drag-lps8-01; 0; 7; 125000; 1212
2022-09-13 00:19:30; hka-aqm-n004;  23.54;  49.15;   489;  1443;     6;     0;     2;     1;   -59;   -59;   8.5; drag-lps8-01; 1; 7; 125000; 1213
2022-09-13 00:34:43; hka-aqm-n004;  23.54;  49.34;   489;  1563;     8;     2;     2;     1;   -61;   -61;   7.5; drag-lps8-01; 5; 7; 125000; 1215
2022-09-13 00:49:50; hka-aqm-n004;  23.46;  49.60;   492;  1582;     6;     1;     2;     1;   -63;   -63;   9.8; drag-lps8-01; 7; 7; 125000; 1216
2022-09-13 01:05:03; hka-aqm-n004;  23.45;  49.73;   500;  1563;     8;     2;     2;     1;   -61;   -61;   9.0; drag-lps8-01; 3; 7; 125000; 1218
2022-09-13 01:20:10; hka-aqm-n004;  23.52;  49.41;   498;  1550;     6;     0;     2;     1;   -58;   -58;   7.5; drag-lps8-01; 2; 7; 125000; 1219
2022-09-13 01:35:16; hka-aqm-n004;  23.44;  49.54;   499;  1576;     6;     0;     2;     1;   -61;   -61;   8.8; drag-lps8-01; 7; 7; 125000; 1220
2022-09-13 01:50:22; hka-aqm-n004;  23.48;  49.31;   504;  1499;     6;     0;     2;     1;   -60;   -60;   9.2; drag-lps8-01; 6; 7; 125000; 1221
2022-09-13 02:05:31; hka-aqm-n004;  23.52;  49.28;   508;  1507;     6;     1;     2;     1;   -60;   -60;   7.0; drag-lps8-01; 5; 7; 125000; 1222
2022-09-13 02:20:37; hka-aqm-n004;  23.44;  49.18;   506;  1515;     6;     0;     2;     1;   -59;   -59;   9.2; drag-lps8-01; 4; 7; 125000; 1223
2022-09-13 02:35:43; hka-aqm-n004;  23.36;  49.25;   513;  1481;     6;     0;     2;     1;   -61;   -61;  10.2; drag-lps8-01; 3; 7; 125000; 1224
