# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-05-11 00:02:31; hka-aqm-n002;  21.45;  46.30;   423;  1053;     7;     1;     1;     0;  -117;  -117;   1.8; drag-lps8-01; 2; 9; 125000; 13743
2023-05-11 00:17:37; hka-aqm-n002;  21.40;  46.46;   425;  1000;     8;     2;     1;     0;  -117;  -117;   1.2; drag-lps8-01; 5; 9; 125000; 13744
2023-05-11 00:32:44; hka-aqm-n002;  21.41;  46.52;   428;  1058;     7;     1;     0;     0;  -118;  -118;   1.8; drag-lps8-01; 7; 9; 125000; 13745
2023-05-11 00:47:51; hka-aqm-n002;  21.39;  46.72;   423;  1057;     7;     1;     1;     0;  -114;  -114;   1.5; drag-lps8-01; 6; 9; 125000; 13746
2023-05-11 01:02:57; hka-aqm-n002;  21.40;  46.85;   433;  1062;     9;     3;     1;     0;  -119;  -119;   2.2; drag-lps8-01; 0; 9; 125000; 13747
2023-05-11 01:18:03; hka-aqm-n002;  21.38;  46.88;   422;  1056;     7;     1;     1;     0;  -117;  -117;   1.8; drag-lps8-01; 1; 9; 125000; 13748
2023-05-11 01:33:10; hka-aqm-n002;  21.36;  46.97;   424;  1056;     7;     1;     1;     0;  -118;  -118;  -0.2; drag-lps8-01; 3; 9; 125000; 13749
2023-05-11 01:48:16; hka-aqm-n002;  21.34;  47.17;   429;  1052;     7;     1;     1;     0;  -117;  -117;   1.5; drag-lps8-01; 5; 9; 125000; 13750
2023-05-11 02:03:23; hka-aqm-n002;  21.34;  47.23;   425;  1050;     7;     1;     0;     0;  -117;  -117;   1.0; drag-lps8-01; 4; 9; 125000; 13751
2023-05-11 02:18:30; hka-aqm-n002;  21.34;  47.33;   429;  1061;     7;     1;     1;     0;  -116;  -116;   0.2; drag-lps8-01; 3; 9; 125000; 13752
2023-05-11 02:33:37; hka-aqm-n002;  21.33;  47.39;   426;  1047;     7;     1;     1;     0;  -117;  -117;   1.8; drag-lps8-01; 6; 9; 125000; 13753
2023-05-11 02:48:43; hka-aqm-n002;  21.33;  47.49;   428;  1077;     7;     1;     0;     0;  -117;  -117;   1.2; drag-lps8-01; 1; 9; 125000; 13754
2023-05-11 03:03:50; hka-aqm-n002;  21.31;  47.52;   425;  1045;     7;     1;     1;     0;  -117;  -117;   2.5; drag-lps8-01; 0; 9; 125000; 13755
2023-05-11 03:18:56; hka-aqm-n002;  21.28;  47.65;   427;  1040;     7;     1;     1;     0;  -117;  -117;   2.5; drag-lps8-01; 7; 9; 125000; 13756
2023-05-11 03:34:03; hka-aqm-n002;  21.30;  47.71;   426;  1033;     7;     1;     0;     0;  -114;  -114;   1.2; drag-lps8-01; 2; 9; 125000; 13757
2023-05-11 03:49:11; hka-aqm-n002;  21.30;  47.74;   427;  1030;     9;     3;     1;     0;  -115;  -115;   1.5; drag-lps8-01; 5; 9; 125000; 13758
2023-05-11 04:04:17; hka-aqm-n002;  21.30;  47.81;   428;   966;     9;     3;     1;     0;  -118;  -118;   2.5; drag-lps8-01; 7; 9; 125000; 13759
2023-05-11 04:19:24; hka-aqm-n002;  21.27;  47.87;   427;   955;     7;     1;     1;     0;  -115;  -115;   2.0; drag-lps8-01; 6; 9; 125000; 13760
2023-05-11 04:34:31; hka-aqm-n002;  21.26;  47.94;   436;  1015;     7;     1;     1;     0;  -115;  -115;   0.5; drag-lps8-01; 2; 9; 125000; 13761
2023-05-11 04:49:37; hka-aqm-n002;  21.26;  47.97;   426;  1019;     7;     1;     0;     0;  -115;  -115;   1.2; drag-lps8-01; 1; 9; 125000; 13762
2023-05-11 05:04:44; hka-aqm-n002;  21.24;  48.00;   430;  1017;     7;     1;     0;     0;  -118;  -118;   0.2; drag-lps8-01; 3; 9; 125000; 13763
2023-05-11 05:19:51; hka-aqm-n002;  21.25;  48.07;   424;  1010;     9;     3;     1;     0;  -118;  -118;   2.8; drag-lps8-01; 0; 9; 125000; 13764
2023-05-11 05:34:57; hka-aqm-n002;  21.24;  48.07;   425;  1006;    10;     3;     1;     0;  -117;  -117;   1.8; drag-lps8-01; 4; 9; 125000; 13765
2023-05-11 05:50:04; hka-aqm-n002;  21.24;  48.13;   432;  1006;     7;     1;     0;     0;  -117;  -117;   0.2; drag-lps8-01; 1; 9; 125000; 13766
2023-05-11 06:05:11; hka-aqm-n002;  21.21;  48.13;   423;  1012;     8;     1;     1;     0;  -116;  -116;   0.5; drag-lps8-01; 6; 9; 125000; 13767
2023-05-11 06:20:18; hka-aqm-n002;  21.22;  48.19;   427;  1002;    11;     4;     0;     0;  -119;  -119;   0.8; drag-lps8-01; 0; 9; 125000; 13768
2023-05-11 06:35:24; hka-aqm-n002;  21.18;  47.84;   431;   942;    12;     5;     1;     0;  -121;  -121;  -2.0; drag-lps8-01; 3; 9; 125000; 13769
2023-05-11 06:50:32; hka-aqm-n002;  21.12;  47.52;   439;   877;    11;     3;     1;     1;  -118;  -118;   1.2; drag-lps8-01; 7; 9; 125000; 13770
2023-05-11 07:05:38; hka-aqm-n002;  21.10;  47.20;   436;   824;    11;     3;     0;     0;  -118;  -118;   0.2; drag-lps8-01; 4; 9; 125000; 13771
2023-05-11 07:20:44; hka-aqm-n002;  21.13;  47.20;   435;   819;    11;     3;     0;     0;  -117;  -117;  -0.2; drag-lps8-01; 2; 9; 125000; 13772
2023-05-11 07:35:51; hka-aqm-n002;  21.11;  47.10;   436;   793;    13;     4;     1;     1;  -119;  -119; nan; drag-lps8-01; 5; 9; 125000; 13773
2023-05-11 07:50:57; hka-aqm-n002;  21.08;  47.33;   440;   898;    15;     5;     0;     0;  -119;  -119;   1.0; drag-lps8-01; 1; 9; 125000; 13774
2023-05-11 08:06:04; hka-aqm-n002;  21.07;  47.13;   435;   862;    20;     8;     0;     0;  -117;  -117;   0.2; drag-lps8-01; 5; 9; 125000; 13775
2023-05-11 08:21:10; hka-aqm-n002;  21.06;  47.01;   437;   811;    17;     6;     1;     2;  -120;  -120;  -1.5; drag-lps8-01; 3; 9; 125000; 13776
2023-05-11 08:36:17; hka-aqm-n002;  21.12;  47.04;   436;   795;    24;    11;     1;     2;  -119;  -119;   0.2; drag-lps8-01; 4; 9; 125000; 13777
2023-05-11 08:51:23; hka-aqm-n002;  21.09;  47.26;   438;   792;    23;     9;     0;     0;  -119;  -119;   1.2; drag-lps8-01; 0; 9; 125000; 13778
2023-05-11 09:06:32; hka-aqm-n002;  21.05;  46.88;   433;   741;    22;     9;     1;     2;  -117;  -117;   0.2; drag-lps8-01; 2; 9; 125000; 13779
2023-05-11 09:21:38; hka-aqm-n002;  21.03;  46.59;   429;   652;    19;     7;     1;     0;  -119;  -119;  -0.2; drag-lps8-01; 7; 9; 125000; 13780
2023-05-11 09:36:45; hka-aqm-n002;  21.20;  46.85;   465;   764;    96;    16;     0;    13;  -118;  -118;  -1.5; drag-lps8-01; 6; 9; 125000; 13781
2023-05-11 09:51:52; hka-aqm-n002;  21.49;  46.72;   528;   927;   132;    37;     2;    24;  -122;  -122;  -4.2; drag-lps8-01; 1; 9; 125000; 13782
2023-05-11 10:06:58; hka-aqm-n002;  21.64;  46.72;   590;   958;   132;    37;     1;    20;  -121;  -121;  -1.0; drag-lps8-01; 0; 9; 125000; 13783
