# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.0
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2022-04-01 00:12:09; hka-aqm-n005;  23.30;  30.67;   390;   572;    15;     1;   -65;   -65;   9.8; drag-lps8-01; 0; 7; 125000; 23
2022-04-01 00:27:17; hka-aqm-n005;  23.28;  30.50;   390;   575;    15;     1;   -61;   -61;   7.0; drag-lps8-01; 5; 7; 125000; 24
2022-04-01 00:42:23; hka-aqm-n005;  23.28;  30.29;   387;   614;    16;     2;   -63;   -63;   9.2; drag-lps8-01; 4; 7; 125000; 25
2022-04-01 00:57:29; hka-aqm-n005;  23.26;  30.13;   394;   586;    15;     1;   -63;   -63;   7.2; drag-lps8-01; 5; 7; 125000; 26
2022-04-01 01:12:36; hka-aqm-n005;  23.25;  30.02;   387;   674;    15;     1;   -61;   -61;   7.8; drag-lps8-01; 4; 7; 125000; 27
2022-04-01 01:27:42; hka-aqm-n005;  23.24;  29.99;   388;   603;    15;     1;   -64;   -64;   9.2; drag-lps8-01; 1; 7; 125000; 28
2022-04-01 01:42:48; hka-aqm-n005;  23.23;  29.96;   388;   604;    15;     1;   -63;   -63;   7.2; drag-lps8-01; 2; 7; 125000; 29
2022-04-01 01:57:54; hka-aqm-n005;  23.20;  29.55;   390;   579;    15;     1;   -66;   -66;   9.8; drag-lps8-01; 0; 7; 125000; 30
2022-04-01 02:13:00; hka-aqm-n005;  23.21;  29.42;   388;   614;    15;     1;   -63;   -63;   9.8; drag-lps8-01; 3; 7; 125000; 31
2022-04-01 02:28:06; hka-aqm-n005;  23.22;  29.35;   390;   685;    15;     1;   -61;   -61;   7.5; drag-lps8-01; 6; 7; 125000; 32
2022-04-01 02:43:12; hka-aqm-n005;  23.18;  29.08;   398;   672;    15;     1;   -65;   -65;   9.5; drag-lps8-01; 7; 7; 125000; 33
2022-04-01 02:58:18; hka-aqm-n005;  23.19;  28.84;   392;   591;    16;     2;   -66;   -66;   9.2; drag-lps8-01; 0; 7; 125000; 34
2022-04-01 03:28:31; hka-aqm-n005;  23.16;  28.64;   400;   618;    15;     1;   -63;   -63;   6.2; drag-lps8-01; 2; 7; 125000; 36
2022-04-01 03:43:37; hka-aqm-n005;  23.18;  28.53;   390;   595;    15;     1;   -63;   -63;   9.2; drag-lps8-01; 4; 7; 125000; 37
2022-04-01 03:58:43; hka-aqm-n005;  23.18;  28.40;   394;   614;    16;     2;   -65;   -65;   9.8; drag-lps8-01; 1; 7; 125000; 38
2022-04-01 04:13:49; hka-aqm-n005;  23.15;  28.36;   393;   618;    15;     1;   -65;   -65;   9.5; drag-lps8-01; 7; 7; 125000; 39
2022-04-01 04:28:57; hka-aqm-n005;  23.15;  28.16;   393;   594;    15;     1;   -59;   -59;  10.2; drag-lps8-01; 3; 7; 125000; 40
2022-04-01 04:44:03; hka-aqm-n005;  23.15;  27.99;   394;   589;    16;     2;   -63;   -63;   7.0; drag-lps8-01; 5; 7; 125000; 41
2022-04-01 04:59:18; hka-aqm-n005;  23.12;  27.79;   394;   613;    15;     1;   -64;   -64;   9.5; drag-lps8-01; 4; 7; 125000; 43
2022-04-01 05:14:30; hka-aqm-n005;  23.10;  27.38;   390;   586;    15;     1;   -63;   -63;   8.8; drag-lps8-01; 7; 7; 125000; 45
2022-04-01 05:29:37; hka-aqm-n005;  23.11;  27.21;   390;   611;    15;     1;   -63;   -63;   9.0; drag-lps8-01; 1; 7; 125000; 46
2022-04-01 05:44:43; hka-aqm-n005;  23.11;  26.87;   390;   624;    15;     1;   -62;   -62;   7.5; drag-lps8-01; 2; 7; 125000; 47
2022-04-01 05:59:49; hka-aqm-n005;  23.07;  26.76;   390;   564;    16;     2;   -61;   -61;   7.2; drag-lps8-01; 5; 7; 125000; 48
2022-04-01 06:14:58; hka-aqm-n005;  23.04;  26.63;   396;   615;    15;     2;   -63;   -63;  10.0; drag-lps8-01; 3; 7; 125000; 49
2022-04-01 06:30:04; hka-aqm-n005;  23.02;  26.36;   394;   634;    15;     1;   -65;   -65;  10.5; drag-lps8-01; 0; 7; 125000; 50
2022-04-01 06:45:10; hka-aqm-n005;  23.04;  26.15;   394;   634;    15;     1;   -63;   -63;   9.2; drag-lps8-01; 4; 7; 125000; 51
2022-04-01 07:00:17; hka-aqm-n005;  23.05;  25.91;   390;   698;    15;     1;   -61;   -61;   7.0; drag-lps8-01; 5; 7; 125000; 52
