# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2022-10-06 00:09:02; hka-aqm-n010;  23.35;  48.71;   459;   786;     5;     0;     2;     5;   -57;   -57;  10.0; drag-lps8-01; 6; 7; 125000; 2300
2022-10-06 00:24:08; hka-aqm-n010;  23.34;  48.55;   458;   786;     5;     2;     2;     5;   -57;   -57;   7.5; drag-lps8-01; 5; 7; 125000; 2301
2022-10-06 00:39:14; hka-aqm-n010;  23.36;  48.19;   447;   768;     5;     0;     0;     0;   -60;   -60;   9.2; drag-lps8-01; 0; 7; 125000; 2302
2022-10-06 00:54:21; hka-aqm-n010;  23.36;  48.19;   454;   813;     5;     0;     2;     5;   -58;   -58;   8.8; drag-lps8-01; 7; 7; 125000; 2303
2022-10-06 01:09:27; hka-aqm-n010;  23.35;  48.23;   454;   794;     5;     0;     2;     5;   -56;   -56;   8.2; drag-lps8-01; 1; 7; 125000; 2304
2022-10-06 01:24:33; hka-aqm-n010;  23.34;  48.19;   467;   775;     5;     0;     0;     0;   -57;   -57;   7.2; drag-lps8-01; 2; 7; 125000; 2305
2022-10-06 01:39:39; hka-aqm-n010;  23.32;  47.94;   456;   768;     5;     0;     2;     5;   -57;   -57;   8.8; drag-lps8-01; 1; 7; 125000; 2306
2022-10-06 01:54:45; hka-aqm-n010;  23.31;  47.49;   453;   690;     5;     2;     2;     5;   -60;   -60;   9.0; drag-lps8-01; 0; 7; 125000; 2307
2022-10-06 02:09:52; hka-aqm-n010;  23.31;  47.42;   445;   662;     5;     1;     1;     0;   -58;   -58;   8.8; drag-lps8-01; 3; 7; 125000; 2308
2022-10-06 02:24:58; hka-aqm-n010;  23.31;  47.62;   438;   647;     5;     0;     2;     5;   -60;   -60;   8.5; drag-lps8-01; 7; 7; 125000; 2309
2022-10-06 02:40:04; hka-aqm-n010;  23.29;  47.78;   438;   666;     8;     3;     2;     5;   -57;   -57;   7.2; drag-lps8-01; 2; 7; 125000; 2310
2022-10-06 02:55:10; hka-aqm-n010;  23.33;  47.62;   435;   670;     5;     0;     2;     5;   -57;   -57;   9.2; drag-lps8-01; 6; 7; 125000; 2311
2022-10-06 03:10:17; hka-aqm-n010;  23.32;  47.33;   437;   755;     5;     0;     2;     5;   -55;   -55;   7.2; drag-lps8-01; 5; 7; 125000; 2312
2022-10-06 03:25:23; hka-aqm-n010;  23.34;  47.42;   436;   682;     5;     0;     2;     5;   -57;   -57;   9.0; drag-lps8-01; 4; 7; 125000; 2313
2022-10-06 03:40:29; hka-aqm-n010;  23.33;  47.68;   438;   712;     8;     3;     2;     5;   -59;   -59;   9.8; drag-lps8-01; 1; 7; 125000; 2314
2022-10-06 03:55:37; hka-aqm-n010;  23.32;  47.68;   437;   716;     5;     0;     2;     5;   -55;   -55;   7.8; drag-lps8-01; 5; 7; 125000; 2315
2022-10-06 04:10:43; hka-aqm-n010;  23.33;  47.46;   441;   757;     5;     1;     2;     5;   -60;   -60;   9.0; drag-lps8-01; 0; 7; 125000; 2316
2022-10-06 04:25:57; hka-aqm-n010;  23.34;  47.46;   439;   751;     8;     3;     2;     5;   -60;   -60;   8.8; drag-lps8-01; 3; 7; 125000; 2318
2022-10-06 04:41:10; hka-aqm-n010;  23.32;  47.39;   442;   756;     5;     1;     2;     5;   -59;   -59;  10.2; drag-lps8-01; 6; 7; 125000; 2320
