# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2022-09-26 00:11:00; hka-aqm-n113;  27.06;  38.97;   414;  9997;     5;     0;     1;     0;   -84;   -84;   9.8; drag-lps8-01; 7; 7; 125000; 2079
2022-09-26 00:26:06; hka-aqm-n113;  27.07;  38.70;   417;  9996;     5;     0;     2;     0;   -83;   -83;   7.5; drag-lps8-01; 5; 7; 125000; 2080
2022-09-26 00:41:12; hka-aqm-n113;  27.08;  38.51;   420;  9996;     5;     0;     2;     0;   -81;   -81;   9.8; drag-lps8-01; 1; 7; 125000; 2081
2022-09-26 00:56:20; hka-aqm-n113;  27.05;  38.41;   415;  9996;     5;     0;     2;     0;   -79;   -79;   7.0; drag-lps8-01; 2; 7; 125000; 2082
2022-09-26 01:11:26; hka-aqm-n113;  27.08;  38.08;   432;  9996;     5;     0;     2;     0;   -83;   -83;   8.8; drag-lps8-01; 6; 7; 125000; 2083
2022-09-26 01:26:32; hka-aqm-n113;  27.07;  37.78;   416;  9997;     5;     0;     2;     0;   -93;   -93;   9.0; drag-lps8-01; 3; 7; 125000; 2084
2022-09-26 01:41:40; hka-aqm-n113;  27.08;  37.68;   415;  9997;     5;     0;     2;     0;   -83;   -83;   9.0; drag-lps8-01; 0; 7; 125000; 2085
2022-09-26 01:56:46; hka-aqm-n113;  27.13;  37.45;   418;  9997;     5;     1;     2;     0;   -90;   -90;   8.8; drag-lps8-01; 3; 7; 125000; 2086
2022-09-26 02:11:53; hka-aqm-n113;  27.12;  37.35;   418;  9997;     5;     0;     2;     0;   -79;   -79;   7.5; drag-lps8-01; 2; 7; 125000; 2087
2022-09-26 02:27:00; hka-aqm-n113;  27.09;  37.25;   420;  9997;     5;     0;     2;     0;   -81;   -81;   9.5; drag-lps8-01; 1; 7; 125000; 2088
2022-09-26 02:42:07; hka-aqm-n113;  27.04;  37.32;   426;  9996;     5;     0;     2;     0;   -85;   -85;  10.0; drag-lps8-01; 6; 7; 125000; 2089
2022-09-26 02:57:13; hka-aqm-n113;  27.03;  37.12;   430;  9996;     7;     2;     2;     0;   -84;   -84;  11.0; drag-lps8-01; 7; 7; 125000; 2090
2022-09-26 03:12:20; hka-aqm-n113;  27.00;  36.98;   424;  9996;     5;     0;     2;     0;   -84;   -84;   9.5; drag-lps8-01; 0; 7; 125000; 2091
2022-09-26 03:27:26; hka-aqm-n113;  26.92;  36.95;   424;  9996;     6;     1;     2;     0;   -88;   -88;   8.5; drag-lps8-01; 4; 7; 125000; 2092
2022-09-26 03:42:33; hka-aqm-n113;  26.96;  36.69;   428;  9996;     5;     0;     2;     0;   -85;   -85;   7.2; drag-lps8-01; 5; 7; 125000; 2093
2022-09-26 03:57:41; hka-aqm-n113;  26.93;  36.65;   418;  9997;     6;     1;     2;     0;   -83;   -83;   9.0; drag-lps8-01; 0; 7; 125000; 2094
2022-09-26 04:12:53; hka-aqm-n113;  26.82;  36.65;   418;  9997;     5;     0;     2;     0;   -85;   -85;   9.2; drag-lps8-01; 6; 7; 125000; 2096
2022-09-26 04:28:01; hka-aqm-n113;  26.90;  36.29;   424;  9996;     7;     2;     2;     0;   -87;   -87;   7.5; drag-lps8-01; 5; 7; 125000; 2097
2022-09-26 04:43:14; hka-aqm-n113;  26.96;  35.99;   412;  9997;     5;     0;     2;     0;   -84;   -84;   9.0; drag-lps8-01; 7; 7; 125000; 2099
2022-09-26 04:58:21; hka-aqm-n113;  26.82;  36.12;   410;  9997;     6;     1;     2;     0;   -79;   -79;   7.2; drag-lps8-01; 2; 7; 125000; 2100
2022-09-26 05:13:27; hka-aqm-n113;  26.93;  35.79;   414;  9997;     5;     0;     2;     0;   -79;   -79;   8.5; drag-lps8-01; 1; 7; 125000; 2101
2022-09-26 05:28:33; hka-aqm-n113;  26.84;  35.99;   421;  9996;     5;     1;     2;     0;   -81;   -81;   8.0; drag-lps8-01; 2; 7; 125000; 2102
2022-09-26 05:43:40; hka-aqm-n113;  26.95;  35.92;   426;  9997;     5;     0;     2;     0;   -83;   -83;   8.2; drag-lps8-01; 6; 7; 125000; 2103
2022-09-26 05:58:46; hka-aqm-n113;  26.87;  36.06;   415;  9997;     7;     2;     2;     0;   -93;   -93;   9.2; drag-lps8-01; 3; 7; 125000; 2104
2022-09-26 06:07:38; hka-aqm-n113;  26.86;  35.92;   420;  9997;   297;    62;     2;     0;   -82;   -82;   7.5; drag-lps8-01; 5; 7; 125000; 2105
2022-09-26 06:08:18; hka-aqm-n113;  26.84;  35.89;   422;  9997;     5;    41;     0;     0;   -81;   -81;   8.0; drag-lps8-01; 7; 7; 125000; 2106
2022-09-26 06:23:25; hka-aqm-n113;  26.96;  35.46;   430;  9996;     5;     1;     1;     0;   -79;   -79;   9.0; drag-lps8-01; 1; 7; 125000; 2107
2022-09-26 06:38:31; hka-aqm-n113;  27.11;  34.92;   417;  9997;     5;     0;     2;     0;   -89;   -89;   9.5; drag-lps8-01; 4; 7; 125000; 2108
2022-09-26 06:53:37; hka-aqm-n113;  27.08;  34.59;   418;  9997;     5;     0;     2;     0;   -83;   -83;  10.0; drag-lps8-01; 0; 7; 125000; 2109
2022-09-26 07:08:43; hka-aqm-n113;  27.00;  34.62;   426;  9997;     6;     0;     2;     0;   -81;   -81;   9.5; drag-lps8-01; 1; 7; 125000; 2110
2022-09-26 07:23:50; hka-aqm-n113;  26.96;  34.52;   423;  9997;     8;     2;     2;     0;   -89;   -89;   8.8; drag-lps8-01; 4; 7; 125000; 2111
2022-09-26 07:38:56; hka-aqm-n113;  26.96;  34.32;   425;  9997;     8;     1;     2;     0;   -77;   -77;   7.5; drag-lps8-01; 2; 7; 125000; 2112
2022-09-26 07:54:02; hka-aqm-n113;  26.88;  34.32;   421;  9997;    10;     2;     2;     1;   -84;   -84;   9.2; drag-lps8-01; 7; 7; 125000; 2113
2022-09-26 08:09:09; hka-aqm-n113;  26.87;  34.32;   430;  9997;    13;     3;     2;     1;   -83;   -83;   9.0; drag-lps8-01; 0; 7; 125000; 2114
2022-09-26 08:24:15; hka-aqm-n113;  26.90;  34.32;   435;  9996;    17;     5;     2;     2;   -85;   -85;   7.0; drag-lps8-01; 5; 7; 125000; 2115
2022-09-26 08:39:21; hka-aqm-n113;  26.94;  34.29;   430;  9997;    18;     4;     2;     2;   -85;   -85;   9.8; drag-lps8-01; 6; 7; 125000; 2116
2022-09-26 08:54:28; hka-aqm-n113;  26.92;  34.29;   426;  9997;    21;     6;     2;     2;   -91;   -91;   8.2; drag-lps8-01; 3; 7; 125000; 2117
