# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-05-26 00:05:25; hka-aqm-n203;  21.76;  47.94;   456;   910;     7;     1;     4;    13;   -90;   -90;  10.5; drag-lps8-01; 0; 8; 125000; 12976
2023-05-26 00:20:31; hka-aqm-n203;  21.74;  47.97;   465;   951;     7;     1;     1;     0;   -88;   -88;   8.0; drag-lps8-01; 5; 8; 125000; 12977
2023-05-26 00:35:37; hka-aqm-n203;  21.72;  47.81;   451;   899;     7;     1;     1;     0;   -91;   -91;  11.5; drag-lps8-01; 4; 8; 125000; 12978
2023-05-26 00:50:44; hka-aqm-n203;  21.68;  47.74;   455;   878;     7;     1;     4;    13;   -91;   -91;  11.2; drag-lps8-01; 6; 8; 125000; 12979
2023-05-26 01:05:50; hka-aqm-n203;  21.66;  47.58;   452;   909;     7;     1;     1;     0;   -90;   -90;   7.8; drag-lps8-01; 2; 8; 125000; 12980
2023-05-26 01:20:56; hka-aqm-n203;  21.60;  47.52;   466;   894;     7;     1;     0;     0;   -91;   -91;  10.2; drag-lps8-01; 7; 8; 125000; 12981
2023-05-26 01:36:05; hka-aqm-n203;  21.60;  47.46;   455;   937;     7;     1;     4;    13;   -91;   -91;  11.0; drag-lps8-01; 1; 8; 125000; 12982
2023-05-26 01:51:11; hka-aqm-n203;  21.58;  47.55;   458;   917;     7;     1;     1;     0;   -90;   -90;  10.0; drag-lps8-01; 0; 8; 125000; 12983
2023-05-26 02:06:17; hka-aqm-n203;  21.51;  47.81;   456;   907;     9;     3;     0;     0;   -93;   -93;  11.2; drag-lps8-01; 3; 8; 125000; 12984
2023-05-26 02:21:23; hka-aqm-n203;  21.56;  47.68;   463;   933;     7;     1;     4;    13;   -91;   -91;  11.2; drag-lps8-01; 7; 8; 125000; 12985
2023-05-26 02:36:30; hka-aqm-n203;  21.58;  47.36;   465;   935;     7;     1;     0;     0;   -90;   -90;   8.0; drag-lps8-01; 2; 8; 125000; 12986
2023-05-26 02:51:36; hka-aqm-n203;  21.53;  47.10;   447;   959;     7;     1;     1;     0;   -90;   -90;   9.2; drag-lps8-01; 5; 8; 125000; 12987
2023-05-26 03:06:43; hka-aqm-n203;  21.52;  46.97;   453;   945;     7;     1;     4;    13;   -88;   -88;  10.5; drag-lps8-01; 6; 8; 125000; 12988
2023-05-26 03:21:50; hka-aqm-n203;  21.48;  47.01;   451;   940;     7;     1;     0;     0;   -93;   -93;  10.2; drag-lps8-01; 3; 8; 125000; 12989
2023-05-26 03:36:56; hka-aqm-n203;  21.47;  47.04;   451;   939;     9;     3;     2;     0;   -91;   -91;  11.8; drag-lps8-01; 0; 8; 125000; 12990
2023-05-26 03:52:03; hka-aqm-n203;  21.46;  46.94;   450;   917;     7;     1;     4;    13;   -91;   -91;  12.0; drag-lps8-01; 4; 8; 125000; 12991
2023-05-26 04:07:10; hka-aqm-n203;  21.50;  46.72;   453;   900;     7;     1;     1;     0;   -88;   -88;   9.5; drag-lps8-01; 1; 8; 125000; 12992
2023-05-26 04:22:16; hka-aqm-n203;  21.40;  46.52;   448;   828;     7;     1;     0;     0;   -91;   -91;  11.8; drag-lps8-01; 7; 8; 125000; 12993
2023-05-26 04:37:23; hka-aqm-n203;  21.42;  46.27;   448;   900;     7;     1;     4;    13;   -90;   -90;  11.2; drag-lps8-01; 1; 8; 125000; 12994
2023-05-26 04:52:29; hka-aqm-n203;  21.41;  46.33;   444;   926;     9;     3;     1;     0;   -90;   -90;   8.2; drag-lps8-01; 2; 8; 125000; 12995
2023-05-26 05:07:36; hka-aqm-n203;  21.41;  46.27;   451;   924;     7;     1;     0;     0;   -91;   -91;  12.0; drag-lps8-01; 4; 8; 125000; 12996
2023-05-26 05:22:44; hka-aqm-n203;  21.41;  46.17;   455;   925;     7;     1;     4;    13;   -90;   -90;  10.8; drag-lps8-01; 6; 8; 125000; 12997
2023-05-26 05:37:51; hka-aqm-n203;  21.45;  45.81;   448;   856;    10;     3;     1;     0;   -91;   -91;  10.8; drag-lps8-01; 3; 8; 125000; 12998
2023-05-26 05:52:57; hka-aqm-n203;  21.44;  45.62;   447;   959;     7;     1;     1;     0;   -90;   -90;   7.8; drag-lps8-01; 5; 8; 125000; 12999
2023-05-26 06:08:03; hka-aqm-n203;  21.40;  45.56;   451;   998;     7;     1;     4;    13;   -89;   -89;  10.0; drag-lps8-01; 0; 8; 125000; 13000
2023-05-26 06:23:09; hka-aqm-n203;  21.43;  45.43;   446;   967;     8;     1;     1;     0;   -91;   -91;   8.5; drag-lps8-01; 5; 8; 125000; 13001
2023-05-26 06:38:16; hka-aqm-n203;  21.36;  45.85;   447;   958;     8;     1;     2;     0;   -90;   -90;  11.0; drag-lps8-01; 4; 8; 125000; 13002
2023-05-26 06:53:24; hka-aqm-n203;  21.30;  46.30;   450;   976;     8;     1;     4;    13;   -90;   -90;  10.5; drag-lps8-01; 3; 8; 125000; 13003
2023-05-26 07:08:30; hka-aqm-n203;  21.31;  46.39;   447;   927;     9;     1;     2;     0;   -90;   -90;  11.2; drag-lps8-01; 6; 8; 125000; 13004
2023-05-26 07:23:36; hka-aqm-n203;  21.30;  46.56;   455;   933;    12;     4;     0;     0;   -89;   -89;  10.2; drag-lps8-01; 1; 8; 125000; 13005
2023-05-26 07:38:43; hka-aqm-n203;  21.28;  46.72;   451;   946;    10;     2;     4;    13;   -89;   -89;  11.0; drag-lps8-01; 7; 8; 125000; 13006
2023-05-26 07:53:50; hka-aqm-n203;  21.30;  46.94;   451;   928;    13;     4;     1;     0;   -89;   -89;   8.0; drag-lps8-01; 2; 8; 125000; 13007
2023-05-26 08:08:56; hka-aqm-n203;  21.32;  47.13;   448;   993;    10;     2;     1;     0;   -87;   -87;   9.8; drag-lps8-01; 0; 8; 125000; 13008
2023-05-26 08:24:04; hka-aqm-n203;  21.27;  47.78;   445;   965;    11;     2;     1;     0;   -89;   -89;   9.2; drag-lps8-01; 7; 8; 125000; 13009
2023-05-26 08:39:11; hka-aqm-n203;  21.28;  47.26;   436;   922;    14;     5;     1;     0;   -87;   -87;  11.0; drag-lps8-01; 1; 8; 125000; 13010
